Rank,Name,Ticker,Sector,Industry,Revenue,Profit
50,Tesla,TSLA,Consumer Cyclical,Auto Manufacturers,"$81,462","$12,556"
51,Procter & Gamble,PG,Consumer Defensive,Household & Personal Products,"$80,187","$14,742"
52,General Electric,GE,Industrials,Specialty Industrial Machinery,"$76,555",$225
53,Albertsons,ACI,Consumer Defensive,Grocery Stores,"$71,887","$1,620"
54,MetLife,MET,Financial Services,Insurance - Life,"$69,898","$2,539"
55,Goldman Sachs Group,GS,Financial Services,Capital Markets,"$68,711","$11,261"
56,Sysco,SYY,Consumer Defensive,Food Distribution,"$68,636","$1,359"
57,Raytheon Technologies,RTX,Industrials,Aerospace & Defense,"$67,074","$5,197"
58,Boeing,BA,Industrials,Aerospace & Defense,"$66,608","-$4,935"
59,StoneX Group,SNEX,Financial Services,Capital Markets,"$66,036",$207
60,Lockheed Martin,LMT,Industrials,Aerospace & Defense,"$65,984","$5,732"
61,Morgan Stanley,MS,Financial Services,Capital Markets,"$65,936","$11,029"
62,Intel,INTC,Technology,Semiconductors,"$63,054","$8,014"
63,HP,HPQ,Technology,Computer Hardware,"$62,983","$3,203"
64,TD Synnex,SNX,Technology,Electronics & Computer Distribution,"$62,344",$651
65,International Business Machines,IBM,Technology,Information Technology Services,"$60,530","$1,639"
66,HCA Healthcare,HCA,Healthcare,Medical Care Facilities,"$60,233","$5,643"
67,Prudential Financial,PRU,Financial Services,Insurance - Life,"$60,050","-$1,438"
68,Caterpillar,CAT,Industrials,Farm & Heavy Construction Machinery,"$59,427","$6,705"
69,Merck,MRK,Healthcare,Drug Manufacturers - General,"$59,283","$14,519"
70,World Fuel Services,INT,,,"$59,043",$114
71,New York Life Insurance,,,,"$58,445","-$1,127"
72,Enterprise Products Partners,EPD,Energy,Oil & Gas Midstream,"$58,186","$5,490"
73,AbbVie,ABBV,Healthcare,Drug Manufacturers - General,"$58,054","$11,836"
74,Plains GP Holdings,PAGP,Energy,Oil & Gas Midstream,"$57,342",$168
75,Dow,DOW,Basic Materials,Chemicals,"$56,902","$4,582"
76,American International Group,AIG,Financial Services,Insurance - Diversified,"$56,437","$10,276"
77,American Express,AXP,Financial Services,Credit Services,"$55,625","$7,514"
78,Publix Super Markets,,,,"$54,942","$2,918"
79,Charter Communications,CHTR,Communication Services,Telecom Services,"$54,022","$5,055"
80,Tyson Foods,TSN,Consumer Defensive,Farm Products,"$53,282","$3,238"
81,Deere,DE,Industrials,Farm & Heavy Construction Machinery,"$52,577","$7,131"
82,Cisco Systems,CSCO,Technology,Communication Equipment,"$51,557","$11,812"
83,Nationwide,,,,"$51,450",$988
84,Allstate,ALL,Financial Services,Insurance - Property & Casualty,"$51,412","-$1,311"
85,Delta Air Lines,DAL,Industrials,Airlines,"$50,582","$1,318"
86,Liberty Mutual Insurance Group,,,,"$49,956",$414
87,TJX,TJX,Consumer Cyclical,Apparel Retail,"$49,936","$3,498"
88,Progressive,PGR,Financial Services,Insurance - Property & Casualty,"$49,611",$722
89,American Airlines Group,AAL,Industrials,Airlines,"$48,971",$127
90,CHS,,,,"$47,792","$1,679"
91,Performance Food Group,PFGC,Consumer Defensive,Food Distribution,"$47,194",$113
92,PBF Energy,PBF,Energy,Oil & Gas Refining & Marketing,"$46,830","$2,877"
93,Nike,NKE,Consumer Cyclical,Footwear & Accessories,"$46,710","$6,046"
94,Best Buy,BBY,Consumer Cyclical,Specialty Retail,"$46,298","$1,419"
95,Bristol-Myers Squibb,BMY,Healthcare,Drug Manufacturers - General,"$46,159","$6,327"
96,United Airlines Holdings,UAL,Industrials,Airlines,"$44,955",$737
97,Thermo Fisher Scientific,TMO,Healthcare,Diagnostics & Research,"$44,915","$6,950"
98,Qualcomm,QCOM,Technology,Semiconductors,"$44,200","$12,936"
99,Abbott Laboratories,ABT,Healthcare,Medical Devices,"$43,653","$6,933"
100,Coca-Cola,KO,Consumer Defensive,Beverages - Non-Alcoholic,"$43,004","$9,542"
101,Oracle,ORCL,Technology,Software - Infrastructure,"$42,440","$6,717"
102,Nucor,NUE,Basic Materials,Steel,"$41,513","$7,607"
103,TIAA,,,,"$40,911",$494
104,Massachusetts Mutual Life Insurance,,,,"$40,281","$1,485"
105,General Dynamics,GD,Industrials,Aerospace & Defense,"$39,407","$3,390"
106,Capital One Financial,COF,Financial Services,Credit Services,"$38,373","$7,360"
107,HF Sinclair,DINO,Energy,Oil & Gas Refining & Marketing,"$38,205","$2,923"
108,Dollar General,DG,Consumer Defensive,Discount Stores,"$37,845","$2,416"
109,Arrow Electronics,ARW,Technology,Electronics & Computer Distribution,"$37,124","$1,427"
110,Occidental Petroleum,OXY,Energy,Oil & Gas E&P,"$37,095","$13,304"
111,Northwestern Mutual,,,,"$36,921",$912
112,Travelers,TRV,Financial Services,Insurance - Property & Casualty,"$36,884","$2,842"
113,Northrop Grumman,NOC,Industrials,Aerospace & Defense,"$36,602","$4,896"
114,United Services Automobile Assn.,,,,"$36,297","-$1,296"
115,Honeywell International,HON,Industrials,Conglomerates,"$35,466","$4,966"
116,3M,MMM,Industrials,Conglomerates,"$34,229","$5,777"
117,US Foods Holding,USFD,Consumer Defensive,Food Distribution,"$34,057",$265
118,Warner Bros. Discovery,WBD,Communication Services,Entertainment,"$33,817","-$7,371"
119,Lennar,LEN,Consumer Cyclical,Residential Construction,"$33,671","$4,614"
120,D.R. Horton,DHI,Consumer Cyclical,Residential Construction,"$33,480","$5,858"
121,Jabil,JBL,Technology,Electronic Components,"$33,478",$996
122,Cheniere Energy,LNG,Energy,Oil & Gas Midstream,"$33,428","$1,428"
123,Broadcom,AVGO,Technology,Semiconductors,"$33,203","$11,495"
124,CarMax,KMX,Consumer Cyclical,Auto & Truck Dealerships,"$33,197","$1,151"
125,Starbucks,SBUX,Consumer Cyclical,Restaurants,"$32,250","$3,282"
126,Molina Healthcare,MOH,Healthcare,Healthcare Plans,"$31,974",$792
127,Uber Technologies,UBER,Technology,Software - Application,"$31,877","-$9,141"
128,Philip Morris International,PM,Consumer Defensive,Tobacco,"$31,762","$9,048"
129,Netflix,NFLX,Communication Services,Entertainment,"$31,616","$4,492"
130,NRG Energy,NRG,Utilities,Utilities - Independent Power Producers,"$31,543","$1,221"
131,Mondelez International,MDLZ,Consumer Defensive,Confectioners,"$31,496","$2,717"
132,Danaher,DHR,Healthcare,Diagnostics & Research,"$31,471","$7,209"
133,Salesforce,CRM,Technology,Software - Application,"$31,352",$208
134,Paramount Global,PARA,Communication Services,Entertainment,"$31,331","$1,104"
135,CBRE Group,CBRE,Real Estate,Real Estate Services,"$30,828","$1,407"
136,Micron Technology,MU,Technology,Semiconductors,"$30,758","$8,687"
137,Visa,V,Financial Services,Credit Services,"$29,310","$14,957"
138,Southern,SO,Utilities,Utilities - Regulated Electric,"$29,279","$3,524"
139,United Natural Foods,UNFI,Consumer Defensive,Food Distribution,"$28,928",$248
140,Paccar,PCAR,Industrials,Farm & Heavy Construction Machinery,"$28,820","$3,012"
141,Duke Energy,DUK,Utilities,Utilities - Regulated Electric,"$28,784","$2,550"
142,Eli Lilly,LLY,Healthcare,Drug Manufacturers - General,"$28,541","$6,245"
143,Hewlett Packard Enterprise,HPE,Technology,Communication Equipment,"$28,496",$868
144,Dollar Tree,DLTR,Consumer Defensive,Discount Stores,"$28,332","$1,615"
145,Lithia Motors,LAD,Consumer Cyclical,Auto & Truck Dealerships,"$28,188","$1,251"
146,Cummins,CMI,Industrials,Specialty Industrial Machinery,"$28,074","$2,151"
147,Penske Automotive Group,PAG,Consumer Cyclical,Auto & Truck Dealerships,"$27,815","$1,380"
148,PayPal Holdings,PYPL,Financial Services,Credit Services,"$27,518","$2,419"
149,U.S. Bancorp,USB,Financial Services,Banks - Regional,"$27,401","$5,825"
150,Gilead Sciences,GILD,Healthcare,Drug Manufacturers - General,"$27,281","$4,592"
151,AutoNation,AN,Consumer Cyclical,Auto & Truck Dealerships,"$26,985","$1,377"
152,Nvidia,NVDA,Technology,Semiconductors,"$26,974","$4,368"
153,Kraft Heinz,KHC,Consumer Defensive,Packaged Foods,"$26,485","$2,363"
154,Amgen,AMGN,Healthcare,Drug Manufacturers - General,"$26,323","$6,552"
155,Applied Materials,AMAT,Technology,Semiconductor Equipment & Materials,"$25,785","$6,525"
156,EOG Resources,EOG,Energy,Oil & Gas E&P,"$25,702","$7,759"
157,Truist Financial,TFC,Financial Services,Banks - Regional,"$25,356","$6,260"
158,Macy's,M,Consumer Cyclical,Department Stores,"$25,305","$1,177"
159,Union Pacific,UNP,Industrials,Railroads,"$24,875","$6,998"
160,C.H. Robinson Worldwide,CHRW,Industrials,Integrated Freight & Logistics,"$24,697",$941
161,Rite Aid,RAD,,,"$24,568",-$539
162,Constellation Energy,CEG,Utilities,Utilities - Renewable,"$24,440",-$160
163,Avnet,AVT,Technology,Electronics & Computer Distribution,"$24,311",$692
164,Pioneer Natural Resources,PXD,Energy,Oil & Gas E&P,"$24,294","$7,845"
165,Southwest Airlines,LUV,Industrials,Airlines,"$23,814",$539
166,CDW,CDW,Technology,Information Technology Services,"$23,749","$1,115"
167,Advanced Micro Devices,AMD,Technology,Semiconductors,"$23,601","$1,320"
168,PNC Financial Services Group,PNC,Financial Services,Banks - Regional,"$23,542","$6,041"
169,McDonald's,MCD,Consumer Cyclical,Restaurants,"$23,183","$6,177"
170,Cleveland-Cliffs,CLF,Basic Materials,Steel,"$22,989","$1,335"
171,Freeport-McMoRan,FCX,Basic Materials,Copper,"$22,780","$3,468"
172,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,"$22,726","$2,749"
173,Oneok,OKE,Energy,Oil & Gas Midstream,"$22,387","$1,722"
174,Hartford Financial Services Group,HIG,Financial Services,Insurance - Property & Casualty,"$22,362","$1,815"
175,Charles Schwab,SCHW,Financial Services,Capital Markets,"$22,307","$7,183"
176,Steel Dynamics,STLD,Basic Materials,Steel,"$22,261","$3,863"
177,Mastercard,MA,Financial Services,Credit Services,"$22,237","$9,930"
178,Sherwin-Williams,SHW,Basic Materials,Specialty Chemicals,"$22,149","$2,020"
179,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,"$22,096","$1,183"
180,PG&E,PCG,Utilities,Utilities - Regulated Electric,"$21,680","$1,800"
181,WESCO International,WCC,Industrials,Industrial Distribution,"$21,420",$861
182,Murphy USA,MUSA,Consumer Cyclical,Specialty Retail,"$21,266",$673
183,WestRock,WRK,Consumer Cyclical,Packaging & Containers,"$21,257",$945
184,International Paper,IP,Consumer Cyclical,Packaging & Containers,"$21,161","$1,504"
185,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,"$21,156",-$601
186,United States Steel,X,Basic Materials,Steel,"$21,065","$2,524"
187,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,"$20,956","$4,147"
188,Targa Resources,TRGP,Energy,Oil & Gas Midstream,"$20,930","$1,196"
189,Lear,LEA,Consumer Cyclical,Auto Parts,"$20,892",$328
190,Jones Lang LaSalle,JLL,Real Estate,Real Estate Services,"$20,862",$655
191,Goodyear Tire & Rubber,GT,Consumer Cyclical,Auto Parts,"$20,805",$202
192,Marriott International,MAR,Consumer Cyclical,Lodging,"$20,773","$2,358"
193,Marsh & McLennan,MMC,Financial Services,Insurance Brokers,"$20,720","$3,050"
194,Altria Group,MO,Consumer Defensive,Tobacco,"$20,688","$5,764"
195,Coupang,CPNG,Consumer Cyclical,Internet Retail,"$20,583",-$92
196,Carrier Global,CARR,Industrials,Building Products & Equipment,"$20,421","$3,534"
197,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,"$20,297","$1,572"
198,Delek US Holdings,DK,Energy,Oil & Gas Refining & Marketing,"$20,246",$257
199,Kimberly-Clark,KMB,Consumer Defensive,Household & Personal Products,"$20,175","$1,934"
200,Texas Instruments,TXN,Technology,Semiconductors,"$20,028","$8,749"
201,Bank of New York Mellon,BK,Financial Services,Asset Management,"$19,991","$2,573"
202,ManpowerGroup,MAN,Industrials,Staffing & Employment Services,"$19,828",$374
203,Whirlpool,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances","$19,724","-$1,519"
204,Waste Management,WM,Industrials,Waste Management,"$19,698","$2,238"
205,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,"$19,640","$2,307"
206,Emerson Electric,EMR,Industrials,Specialty Industrial Machinery,"$19,629","$3,231"
207,Aflac,AFL,Financial Services,Insurance - Life,"$19,502","$4,201"
208,Cognizant Technology Solutions,CTSH,Technology,Information Technology Services,"$19,428","$2,290"
209,Becton Dickinson,BDX,Healthcare,Medical Instruments & Supplies,"$19,408","$1,779"
210,BJ's Wholesale Club,BJ,Consumer Defensive,Discount Stores,"$19,315",$513
211,Moderna,MRNA,Healthcare,Biotechnology,"$19,263","$8,362"
212,DTE Energy,DTE,Utilities,Utilities - Regulated Electric,"$19,228","$1,083"
213,Land O'Lakes,,,,"$19,226",$241
214,Kinder Morgan,KMI,Energy,Oil & Gas Midstream,"$19,200","$2,548"
215,Tenet Healthcare,THC,Healthcare,Medical Care Facilities,"$19,174",$411
216,Devon Energy,DVN,Energy,Oil & Gas E&P,"$19,169","$6,015"
217,Mosaic,MOS,Basic Materials,Agricultural Inputs,"$19,125","$3,583"
218,Exelon,EXC,Utilities,Utilities - Regulated Electric,"$19,078","$2,170"
219,General Mills,GIS,Consumer Defensive,Packaged Foods,"$18,993","$2,707"
220,Global Partners,GLP,Energy,Oil & Gas Midstream,"$18,878",$362
221,Western Digital,WDC,Technology,Computer Hardware,"$18,793","$1,500"
222,Lincoln National,LNC,Financial Services,Insurance - Life,"$18,766","-$2,241"
223,Ross Stores,ROST,Consumer Cyclical,Apparel Retail,"$18,696","$1,512"
224,Stryker,SYK,Healthcare,Medical Devices,"$18,449","$2,358"
225,Kyndryl Holdings,KD,Technology,Information Technology Services,"$18,317","-$2,054"
226,Kohl's,KSS,Consumer Cyclical,Department Stores,"$18,098",-$19
227,Stanley Black & Decker,SWK,Industrials,Tools & Accessories,"$18,004","$1,063"
228,Colgate-Palmolive,CL,Consumer Defensive,Household & Personal Products,"$17,967","$1,785"
229,BlackRock,BLK,Financial Services,Asset Management,"$17,873","$5,178"
230,Fiserv,FISV,,,"$17,737","$2,530"
230,Estée Lauder,EL,Consumer Defensive,Household & Personal Products,"$17,737","$2,390"
232,PPG Industries,PPG,Basic Materials,Specialty Chemicals,"$17,652","$1,026"
233,Adobe,ADBE,Technology,Software - Infrastructure,"$17,606","$4,756"
234,Block,SQ,Technology,Software - Infrastructure,"$17,532",-$541
235,Synchrony Financial,SYF,Financial Services,Credit Services,"$17,526","$3,016"
236,Principal Financial,PFG,Financial Services,Asset Management,"$17,492","$4,812"
237,Lumen Technologies,LUMN,Communication Services,Telecom Services,"$17,478","-$1,548"
238,Corteva,CTVA,Basic Materials,Agricultural Inputs,"$17,455","$1,147"
239,Andersons,ANDE,Consumer Defensive,Food Distribution,"$17,351",$131
240,Lam Research,LRCX,Technology,Semiconductor Equipment & Materials,"$17,227","$4,605"
241,Edison International,EIX,Utilities,Utilities - Regulated Electric,"$17,220",$612
242,Dominion Energy,D,Utilities,Utilities - Regulated Electric,"$17,174",$994
243,Booking Holdings,BKNG,Consumer Cyclical,Travel Services,"$17,090","$3,058"
244,Quanta Services,PWR,Industrials,Engineering & Construction,"$17,074",$491
245,Expeditors International of Washington,EXPD,Industrials,Integrated Freight & Logistics,"$17,071","$1,357"
246,L3Harris Technologies,LHX,Industrials,Aerospace & Defense,"$17,062","$1,062"
247,Reliance Steel & Aluminum,RS,Basic Materials,Steel,"$17,025","$1,840"
248,Live Nation Entertainment,LYV,Communication Services,Entertainment,"$16,681",$296
249,DISH Network,DISH,,,"$16,679","$2,303"
250,DuPont,DD,Basic Materials,Specialty Chemicals,"$16,549","$5,868"
251,Automatic Data Processing,ADP,Industrials,Staffing & Employment Services,"$16,498","$2,949"
252,Group 1 Automotive,GPI,Consumer Cyclical,Auto & Truck Dealerships,"$16,412",$752
253,Aramark,ARMK,Industrials,Specialty Business Services,"$16,327",$195
254,Thor Industries,THO,Consumer Cyclical,Recreational Vehicles,"$16,313","$1,138"
255,DXC Technology,DXC,Technology,Information Technology Services,"$16,265",$718
256,Viatris,VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,"$16,263","$2,079"
257,Reinsurance Group of America,RGA,Financial Services,Insurance - Reinsurance,"$16,258",$623
258,AutoZone,AZO,Consumer Cyclical,Specialty Retail,"$16,252","$2,430"
259,PulteGroup,PHM,Consumer Cyclical,Residential Construction,"$16,229","$2,617"
260,Illinois Tool Works,ITW,Industrials,Specialty Industrial Machinery,"$15,932","$3,034"
261,Parker-Hannifin,PH,Industrials,Specialty Industrial Machinery,"$15,862","$1,316"
262,BorgWarner,BWA,Consumer Cyclical,Auto Parts,"$15,801",$944
263,Westlake,WLK,Basic Materials,Specialty Chemicals,"$15,794","$2,247"
264,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,"$15,670","$1,660"
265,Gap,GPS,Consumer Cyclical,Apparel Retail,"$15,616",-$202
266,Opendoor Technologies,OPEN,Real Estate,Real Estate Services,"$15,567","-$1,353"
267,Nordstrom,JWN,Consumer Cyclical,Department Stores,"$15,530",$245
268,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,"$15,434",$997
269,Ball,BALL,Consumer Cyclical,Packaging & Containers,"$15,349",$719
270,Kellogg,K,Consumer Defensive,Packaged Foods,"$15,315",$960
271,Xcel Energy,XEL,Utilities,Utilities - Regulated Electric,"$15,310","$1,736"
272,W.W. Grainger,GWW,Industrials,Industrial Distribution,"$15,228","$1,547"
273,Discover Financial Services,DFS,Financial Services,Credit Services,"$15,202","$4,392"
274,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,"$15,113","-$2,433"
275,Southwestern Energy,SWN,Energy,Oil & Gas E&P,"$15,002","$1,849"
276,DCP Midstream,DCP,,,"$14,993","$1,052"
277,Jacobs Solutions,J,Industrials,Engineering & Construction,"$14,923",$644
278,Laboratory Corp. of America,LH,Healthcare,Diagnostics & Research,"$14,877","$1,279"
279,CSX,CSX,Industrials,Railroads,"$14,853","$4,166"
280,J.B. Hunt Transport Services,JBHT,Industrials,Integrated Freight & Logistics,"$14,814",$969
281,Guardian Life Ins. Co. of America,,,,"$14,653",$71
282,Jackson Financial,JXN,Financial Services,Insurance - Life,"$14,551","$5,697"
283,Fidelity National Information Services,FIS,Technology,Information Technology Services,"$14,528","-$16,720"
284,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,"$14,495",$766
285,Sempra,SRE,Utilities,Utilities - Diversified,"$14,439","$2,138"
286,IQVIA Holdings,IQV,Healthcare,Diagnostics & Research,"$14,410","$1,091"
287,O'Reilly Automotive,ORLY,Consumer Cyclical,Specialty Retail,"$14,410","$2,173"
288,Leidos Holdings,LDOS,Technology,Information Technology Services,"$14,396",$685
289,Ameriprise Financial,AMP,Financial Services,Asset Management,"$14,347","$2,559"
290,Omnicom Group,OMC,Communication Services,Advertising Agencies,"$14,289","$1,317"
291,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,"$14,205","$1,089"
292,Corning,GLW,Technology,Electronic Components,"$14,189","$1,316"
293,Ecolab,ECL,Basic Materials,Specialty Chemicals,"$14,188","$1,092"
294,Icahn Enterprises,IEP,Energy,Oil & Gas Refining & Marketing,"$14,101",-$183
295,Farmers Insurance Exchange,,,,"$14,092",-$314
296,Keurig Dr Pepper,KDP,Consumer Defensive,Beverages - Non-Alcoholic,"$14,057","$1,436"
297,Loews,L,Financial Services,Insurance - Property & Casualty,"$14,044","$1,012"
298,Equitable Holdings,EQH,Financial Services,Insurance - Diversified,"$14,017","$1,785"
299,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,"$14,001",$89
300,Fox,FOXA,Communication Services,Entertainment,"$13,974","$1,205"
301,American Family Insurance Group,,,,"$13,814","-$1,904"
302,Entergy,ETR,Utilities,Utilities - Regulated Electric,"$13,764","$1,103"
303,Fluor,FLR,Industrials,Engineering & Construction,"$13,744",$145
304,Vistra,VST,Utilities,Utilities - Independent Power Producers,"$13,728","-$1,227"
305,State Street,STT,Financial Services,Asset Management,"$13,692","$2,774"
306,Otis Worldwide,OTIS,Industrials,Specialty Industrial Machinery,"$13,685","$1,253"
307,Peter Kiewit Sons',,,,"$13,663",$710
308,Carvana,CVNA,Consumer Cyclical,Auto & Truck Dealerships,"$13,604","-$1,587"
309,Republic Services,RSG,Industrials,Waste Management,"$13,511","$1,488"
310,AECOM,ACM,Industrials,Engineering & Construction,"$13,496",$311
311,Universal Health Services,UHS,Healthcare,Medical Care Facilities,"$13,399",$676
312,Pacific Life,,,,"$13,360",$763
313,VMware,VMW,,,"$13,350","$1,314"
314,Western & Southern Financial Group,,,,"$13,156",$309
315,MGM Resorts International,MGM,Consumer Cyclical,Resorts & Casinos,"$13,128","$1,473"
316,Casey's General Stores,CASY,Consumer Cyclical,Specialty Retail,"$12,953",$340
317,Crown Holdings,CCK,Consumer Cyclical,Packaging & Containers,"$12,943",$727
318,Textron,TXT,Industrials,Aerospace & Defense,"$12,869",$861
319,LKQ,LKQ,Consumer Cyclical,Auto Parts,"$12,794","$1,149"
320,Norfolk Southern,NSC,Industrials,Railroads,"$12,745","$3,270"
321,Intuit,INTU,Technology,Software - Application,"$12,726","$2,066"
322,Air Products & Chemicals,APD,Basic Materials,Specialty Chemicals,"$12,699","$2,256"
323,Boston Scientific,BSX,Healthcare,Medical Devices,"$12,682",$698
324,AGCO,AGCO,Industrials,Farm & Heavy Construction Machinery,"$12,651",$890
325,Henry Schein,HSIC,Healthcare,Medical Distribution,"$12,647",$538
326,Amphenol,APH,Technology,Electronic Components,"$12,623","$1,902"
327,AES,AES,Utilities,Utilities - Diversified,"$12,617",-$546
328,Mutual of Omaha Insurance,,,,"$12,531",-$177
329,Ovintiv,OVV,Energy,Oil & Gas E&P,"$12,464","$3,637"
330,Hormel Foods,HRL,Consumer Defensive,Packaged Foods,"$12,459","$1,000"
331,Alcoa,AA,Basic Materials,Aluminum,"$12,451",-$123
332,International Flavors & Fragrances,IFF,Basic Materials,Specialty Chemicals,"$12,440","-$1,871"
333,Jones Financial (Edward Jones),,,,"$12,411","$1,404"
334,Dick's Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,"$12,368","$1,043"
335,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,"$12,289","$1,405"
336,Wayfair,W,Consumer Cyclical,Internet Retail,"$12,218","-$1,331"
337,Community Health Systems,CYH,Healthcare,Medical Care Facilities,"$12,211",$46
338,Ally Financial,ALLY,Financial Services,Credit Services,"$12,199","$1,714"
339,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,"$12,173","$4,338"
340,Liberty Media,LSXMA,Communication Services,Broadcasting,"$12,164","$1,815"
341,APA,APA,Energy,Oil & Gas E&P,"$12,132","$3,674"
342,Qurate Retail,QRTEA,Consumer Cyclical,Internet Retail,"$12,106","-$2,594"
343,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,"$12,053",$406
344,Analog Devices,ADI,Technology,Semiconductors,"$12,014","$2,749"
345,Ryder System,R,Industrials,Rental & Leasing Services,"$12,011",$867
346,Avis Budget Group,CAR,Industrials,Rental & Leasing Services,"$11,994","$2,764"
347,Unum Group,UNM,Financial Services,Insurance - Life,"$11,991","$1,314"
348,Newmont,NEM,Basic Materials,Gold,"$11,915",-$429
349,VF,VFC,Consumer Cyclical,Apparel Manufacturing,"$11,842","$1,387"
350,Chesapeake Energy,CHK,Energy,Oil & Gas E&P,"$11,743","$4,936"
351,Mohawk Industries,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances","$11,737",$25
352,Markel,MKL,Financial Services,Insurance - Property & Casualty,"$11,675",-$214
