Rank,Name,Ticker,Sector,Industry,Revenue,Profit
396,Darden Restaurants,DRI,Consumer Cyclical,Restaurants,7170.2,479.1
397,Yum China Holdings,YUMC,Consumer Cyclical,Restaurants,7144,403
398,Blackstone Group,BX,Financial Services,Asset Management,7119.1,1470.8
399,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,7095,340
400,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,7034.2,38.8
401,Activision Blizzard,ATVI,Communication Services,,7017,273
402,JetBlue Airways,JBLU,Industrials,Airlines,7015,1147
403,Amphenol,APH,Technology,Electronic Components,7011.3,650.5
404,A-Mark Precious Metals,AMRK,Financial Services,Capital Markets,6989.6,7.1
405,Spirit AeroSystems Holdings,SPR,Industrials,Aerospace & Defense,6983,354.9
406,R.R. Donnelley & Sons,RRD,Industrials,,6939.6,-34.4
407,Harris,LHX,Energy,Aerospace & Defense,6939,553
408,Expeditors Intl. of Washington,EXPD,Industrials,Integrated Freight & Logistics,6920.9,489.3
409,Discovery,DISCA,Financial Services,,6873,-337
410,Owens-Illinois,OI,Consumer Cyclical,Packaging & Containers,6869,180
411,Sanmina,SANM,Technology,Electronic Components,6868.6,138.8
412,KeyCorp,KEY,Financial Services,Banks - Regional,6868,1296
413,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,6865,475
414,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,6829.6,285.6
415,Rockwell Collins,,Industrials,,6822,705
416,Kindred Healthcare,KND,Healthcare,,6767.6,-698.4
417,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,6703.6,90.7
418,Dr Pepper Snapple Group,,Consumer Defensive,,6690,1076
419,American Tower,AMT,Real Estate,REIT - Specialty,6663.9,1238.9
420,Fortive,FTV,Technology,Scientific & Technical Instruments,6656,1044.5
421,Ralph Lauren,RL,Consumer Cyclical,Apparel Manufacturing,6652.8,-99.3
422,Spectrum Brands Holdings,SPB,Consumer Defensive,Household & Personal Products,6650,106
423,Ascena Retail Group,ASNA,Consumer Cyclical,,6649.8,-1067.3
424,United Rentals,URI,Industrials,Rental & Leasing Services,6641,1346
425,Casey’s General Stores,CASY,Consumer Cyclical,Specialty Retail,6640.6,177.5
426,Graybar Electric,,Basic Materials,,6631.2,71.6
427,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,6613.8,281.8
428,MasTec,MTZ,Industrials,Engineering & Construction,6607,347.2
429,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,6583,460
430,HD Supply Holdings,HDS,Industrials,,6534,970
431,Raymond James Financial,RJF,Financial Services,Capital Markets,6524.9,636.2
432,NCR,NCR,Technology,,6516,232
433,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,6478.3,61.9
434,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,6456.5,139.1
435,Citizens Financial Group,CFG,Financial Services,Banks - Regional,6454,1652
436,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,6444.9,668.6
437,Alleghany,Y,Financial Services,,6424.7,90.1
438,Apache,APA,Energy,Oil & Gas E&P,6423,1304
439,Dillard’s,DDS,Consumer Cyclical,Department Stores,6422.7,221.3
440,Assurant,AIZ,Financial Services,Insurance - Specialty,6415,519.6
441,Franklin Resources,BEN,Financial Services,Asset Management,6392.2,1696.7
442,Owens Corning,OC,Industrials,Building Products & Equipment,6384,289
443,Motorola Solutions,MSI,Technology,Communication Equipment,6380,-155
444,NVR,NVR,Consumer Cyclical,Residential Construction,6322.3,537.5
445,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,6311.3,825.7
446,TreeHouse Foods,THS,Consumer Cyclical,Packaged Foods,6307.1,-286.2
447,Wynn Resorts,WYNN,Consumer Cyclical,Resorts & Casinos,6306.4,747.2
448,Olin,OLN,Basic Materials,Specialty Chemicals,6268.4,549.5
449,American Axle & Manufacturing,AXL,Consumer Cyclical,Auto Parts,6266,337.1
450,Old Republic International,ORI,Financial Services,Insurance - Diversified,6263.1,560.5
451,Chemours,CC,Basic Materials,Specialty Chemicals,6183,746
452,iHeartMedia,IHRT,Communication Services,Broadcasting,6178.2,-704.4
453,Ameren,AEE,Utilities,Utilities - Regulated Electric,6177,523
454,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,6159.6,463.1
455,Celanese,CE,Basic Materials,Chemicals,6140,843
456,Sealed Air,SEE,Consumer Cyclical,Packaging & Containers,6130.6,814.9
457,UGI,UGI,Utilities,Utilities - Regulated Gas,6120.7,436.6
458,Realogy Holdings,RLGY,Real Estate,,6114,431
459,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,6110,384.9
460,Regions Financial,RF,Financial Services,Banks - Regional,6093,1263
461,AK Steel Holding,,Basic Materials,,6080.5,6.2
462,Securian Financial Group,,Financial Services,,6066.5,418.9
463,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,6063,1496
464,Markel,MKL,Financial Services,Insurance - Property & Casualty,6061.7,395.3
465,TravelCenters of America,TA,Consumer Cyclical,,6051.6,9.3
466,Conduent,CNDT,Technology,Information Technology Services,6022,181
467,M&T Bank Corp.,MTB,Financial Services,Banks - Regional,6018.9,1408.3
468,Clorox,CLX,Consumer Defensive,Household & Personal Products,5973,701
469,AmTrust Financial Services,AAFS,Financial Services,,5958.9,-348.9
470,KKR,KKR,Financial Services,Asset Management,5930,1018.3
471,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,5884.5,555.2
472,Yum Brands,YUM,Consumer Cyclical,Restaurants,5878,1340
473,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,5872.2,1198.5
474,Windstream Holdings,WINMQ,Communication Services,,5852.9,-2116.6
475,Magellan Health,MGLN,Healthcare,,5838.6,110.2
476,Western & Southern Financial,,Financial Services,,5836.3,310.4
477,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,5834,2514
478,Ingredion,INGR,Consumer Defensive,Packaged Foods,5832,519
479,Wyndham Destinations,WH,Consumer Cyclical,Lodging,5821,871
480,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,5815.1,535.5
481,Seaboard,SEB,Industrials,Conglomerates,5809,247
482,Booz Allen Hamilton,BAH,Industrials,Consulting Services,5804.3,252.5
483,First American Financial,FAF,Financial Services,Insurance - Specialty,5772.4,423
484,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,5732.4,1045
485,Avon Products,AVP,Consumer Defensive,,5715.6,22
486,Northern Trust,NTRS,Financial Services,Asset Management,5715.5,1199
487,Fiserv,FISV,Technology,,5696,1246
488,Harley-Davidson,HOG,Consumer Cyclical,Recreational Vehicles,5647.2,521.8
489,Cheniere Energy,LNG,Energy,Oil & Gas Midstream,5601,-393
490,Patterson,PDCO,Healthcare,Medical Distribution,5593.1,170.9
491,Peabody Energy,BTU,Energy,Thermal Coal,5578.8,
492,ON Semiconductor,ON,Technology,Semiconductors,5543.1,810.7
493,Simon Property Group,SPG,Real Estate,REIT - Retail,5538.6,1948
494,Western Union,WU,Financial Services,Credit Services,5524.3,-557.1
495,NetApp,NTAP,Technology,Computer Hardware,5519,509
496,Polaris Industries,PII,Consumer Cyclical,Recreational Vehicles,5504.8,172.5
497,Pioneer Natural Resources,PXD,Energy,Oil & Gas E&P,5455,833
498,ABM Industries,ABM,Industrials,Specialty Business Services,5453.6,3.8
499,Vistra Energy,VST,Utilities,Utilities - Independent Power Producers,5430,-254
500,Cintas,CTAS,Industrials,Specialty Business Services,5428.9,480.7
