Rank,Name,Ticker,Sector,Industry,Revenue,Profit
151,NGL Energy Partners,NGL,Energy,Oil & Gas Midstream,"$19,771",-$397.00
152,DXC Technology,DXC,Technology,Information Technology Services,"$19,577","-$5,369.00"
153,Union Pacific,UNP,Industrials,Railroads,"$19,533","$5,349.00"
154,Whirlpool,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances","$19,456","$1,081.00"
155,Molina Healthcare,MOH,Healthcare,Healthcare Plans,"$19,423",$673.00
156,ConocoPhillips,COP,Energy,Oil & Gas E&P,"$19,256","-$2,701.00"
157,McDonald's,MCD,Consumer Cyclical,Restaurants,"$19,208","$4,730.50"
158,Kimberly-Clark,KMB,Consumer Defensive,Household & Personal Products,"$19,140","$2,352.00"
159,Paccar,PCAR,Industrials,Farm & Heavy Construction Machinery,"$18,729","$1,298.40"
160,PG&E,PCG,Utilities,Utilities - Regulated Electric,"$18,469","-$1,318.00"
161,CDW,CDW,Technology,Information Technology Services,"$18,468",$788.50
162,Sherwin-Williams,SHW,Basic Materials,Specialty Chemicals,"$18,362","$2,030.40"
163,L3Harris Technologies,LHX,Industrials,Aerospace & Defense,"$18,194","$1,119.00"
164,Macy's,M,Consumer Cyclical,Department Stores,"$18,097","-$3,944.00"
165,ManpowerGroup,MAN,Industrials,Staffing & Employment Services,"$18,001",$23.80
166,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,"$17,997","$2,919.00"
167,Tenet Healthcare,THC,Healthcare,Medical Care Facilities,"$17,640",$399.00
168,Avnet,AVT,Technology,Electronics & Computer Distribution,"$17,634",-$31.10
169,General Mills,GIS,Consumer Defensive,Packaged Foods,"$17,627","$2,181.20"
170,WestRock,WRK,Consumer Cyclical,Packaging & Containers,"$17,579",-$690.90
171,Carrier Global,CARR,Industrials,Building Products & Equipment,"$17,456","$1,982.00"
172,Lincoln National,LNC,Financial Services,Insurance - Life,"$17,439",$499.00
173,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,"$17,384",-$29.10
174,American Airlines Group,AAL,Industrials,Airlines,"$17,337","-$8,885.00"
175,Marsh & McLennan,MMC,Financial Services,Insurance Brokers,"$17,224","$2,016.00"
176,Applied Materials,AMAT,Technology,Semiconductor Equipment & Materials,"$17,202","$3,619.00"
177,Becton Dickinson,BDX,Healthcare,Medical Instruments & Supplies,"$17,117",$874.00
178,Delta Air Lines,DAL,Industrials,Airlines,"$17,095","-$12,385.00"
179,Lear,LEA,Consumer Cyclical,Auto Parts,"$17,046",$158.50
180,Bank of New York Mellon,BK,Financial Services,Asset Management,"$16,940","$3,617.00"
181,Emerson Electric,EMR,Industrials,Specialty Industrial Machinery,"$16,785","$1,965.00"
182,Western Digital,WDC,Technology,Computer Hardware,"$16,736",-$250.00
183,Occidental Petroleum,OXY,Energy,Oil & Gas E&P,"$16,680","-$14,831.00"
184,Nvidia,NVDA,Technology,Semiconductors,"$16,675","$4,332.00"
185,Cognizant Technology Solutions,CTSH,Technology,Information Technology Services,"$16,652","$1,392.00"
186,Jones Lang LaSalle,JLL,Real Estate,Real Estate Services,"$16,590",$402.50
187,Synchrony Financial,SYF,Financial Services,Credit Services,"$16,472","$1,385.00"
188,Colgate-Palmolive,CL,Consumer Defensive,Household & Personal Products,"$16,471","$2,695.00"
189,AECOM,ACM,Industrials,Engineering & Construction,"$16,391",-$186.40
190,XPO Logistics,XPO,Industrials,Trucking,"$16,252",$110.00
191,C.H. Robinson Worldwide,CHRW,Industrials,Integrated Freight & Logistics,"$16,207",$506.40
192,BlackRock,BLK,Financial Services,Asset Management,"$16,205","$4,932.00"
193,Dominion Energy,D,Utilities,Utilities - Regulated Electric,"$16,128",-$401.00
194,Rocket Companies,RKT,Financial Services,Mortgage Finance,"$15,981",$198.00
195,Kohl's,KSS,Consumer Cyclical,Department Stores,"$15,955",-$163.00
196,Fluor,FLR,Industrials,Engineering & Construction,"$15,884",-$435.00
197,DISH Network,DISH,,,"$15,493","$1,762.70"
198,BJ's Wholesale Club,BJ,Consumer Defensive,Discount Stores,"$15,430",$421.00
199,Tenneco,,,,"$15,379","-$1,521.00"
200,United Airlines Holdings,UAL,Industrials,Airlines,"$15,355","-$7,069.00"
201,Mastercard,MA,Financial Services,Credit Services,"$15,301","$6,411.00"
202,Waste Management,WM,Industrials,Waste Management,"$15,218","$1,496.00"
203,PBF Energy,PBF,Energy,Oil & Gas Refining & Marketing,"$15,116","-$1,392.40"
204,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,"$14,919","$2,200.10"
205,Fiserv,FISV,,,"$14,852",$958.00
206,Principal Financial,PFG,Financial Services,Asset Management,"$14,742","$1,395.80"
207,Reinsurance Group of America,RGA,Financial Services,Insurance - Reinsurance,"$14,596",$415.00
208,Automatic Data Processing,ADP,Industrials,Staffing & Employment Services,"$14,590","$2,466.50"
209,Stanley Black & Decker,SWK,Industrials,Tools & Accessories,"$14,535","$1,233.80"
210,Texas Instruments,TXN,Technology,Semiconductors,"$14,461","$5,595.00"
211,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,"$14,445","-$2,945.00"
212,Stryker,SYK,Healthcare,Medical Devices,"$14,351","$1,599.00"
213,Estée Lauder,EL,Consumer Defensive,Household & Personal Products,"$14,294",$684.00
214,Corteva,CTVA,Basic Materials,Agricultural Inputs,"$14,217",$681.00
215,Freeport-McMoRan,FCX,Basic Materials,Copper,"$14,198",$599.00
216,Qurate Retail,QRTEA,Consumer Cyclical,Internet Retail,"$14,177","$1,204.00"
217,Wayfair,W,Consumer Cyclical,Internet Retail,"$14,145",$185.00
218,Laboratory Corp. of America,LH,Healthcare,Diagnostics & Research,"$13,979","$1,556.10"
219,Land O'Lakes,,,,"$13,949",$264.90
220,PPG Industries,PPG,Basic Materials,Specialty Chemicals,"$13,834","$1,059.00"
221,Gap,GPS,Consumer Cyclical,Apparel Retail,"$13,800",-$665.00
222,Kellogg,K,Consumer Defensive,Packaged Foods,"$13,770","$1,251.00"
223,Parker-Hannifin,PH,Industrials,Specialty Industrial Machinery,"$13,696","$1,206.30"
224,Core-Mark Holding,,,,"$13,617",$63.20
225,Jacobs Engineering Group,J,Industrials,Engineering & Construction,"$13,578",$491.80
226,Edison International,EIX,Utilities,Utilities - Regulated Electric,"$13,578",$739.00
227,Guardian Life Ins. Co. of America,,,,"$13,562",$23.50
228,Biogen,BIIB,Healthcare,Drug Manufacturers - General,"$13,445","$4,000.60"
229,Omnicom Group,OMC,Communication Services,Advertising Agencies,"$13,171",$945.40
230,Unum Group,UNM,Financial Services,Insurance - Life,"$13,162",$793.00
231,Lithia Motors,LAD,Consumer Cyclical,Auto & Truck Dealerships,"$13,124",$470.30
232,American Family Insurance Group,,,,"$13,075",$403.20
233,Discover Financial Services,DFS,Financial Services,Credit Services,"$12,953","$1,141.00"
234,Adobe,ADBE,Technology,Software - Infrastructure,"$12,868","$5,260.00"
235,Aramark,ARMK,Industrials,Specialty Business Services,"$12,830",-$461.50
236,Otis Worldwide,OTIS,Industrials,Specialty Industrial Machinery,"$12,756",$906.00
237,Ecolab,ECL,Basic Materials,Specialty Chemicals,"$12,749","-$1,205.10"
238,AutoZone,AZO,Consumer Cyclical,Specialty Retail,"$12,632","$1,733.00"
239,Loews,L,Financial Services,Insurance - Property & Casualty,"$12,583",-$931.00
240,Illinois Tool Works,ITW,Industrials,Specialty Industrial Machinery,"$12,574","$2,109.00"
241,Fidelity National Information Services,FIS,Technology,Information Technology Services,"$12,552",$158.00
242,Ross Stores,ROST,Consumer Cyclical,Apparel Retail,"$12,532",$85.40
243,Peter Kiewit Sons',,,,"$12,463",$826.00
244,Equitable Holdings,EQH,Financial Services,Insurance - Diversified,"$12,415",-$648.00
245,WESCO International,WCC,Industrials,Industrial Distribution,"$12,326",$100.60
246,Goodyear Tire & Rubber,GT,Consumer Cyclical,Auto Parts,"$12,321","-$1,254.00"
247,Fox,FOXA,Communication Services,Entertainment,"$12,303",$999.00
248,Leidos Holdings,LDOS,Technology,Information Technology Services,"$12,297",$628.00
249,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,"$12,246","$1,101.00"
250,DTE Energy,DTE,Utilities,Utilities - Regulated Electric,"$12,177","$1,368.00"
251,Charles Schwab,SCHW,Financial Services,Capital Markets,"$12,109","$3,299.00"
252,State Street,STT,Financial Services,Asset Management,"$12,078","$2,420.00"
253,Ameriprise Financial,AMP,Financial Services,Asset Management,"$11,958","$1,534.00"
254,Viatris,VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,"$11,946",-$669.90
255,Sempra Energy,SRE,Utilities,Utilities - Diversified,"$11,940","$3,932.00"
256,Farmers Insurance Exchange,,,,"$11,870",-$116.40
257,L Brands,LB,,,"$11,847",$844.50
258,W.W. Grainger,GWW,Industrials,Industrial Distribution,"$11,797",$695.00
259,Community Health Systems,CYH,Healthcare,Medical Care Facilities,"$11,789",$511.00
260,Ball,BALL,Consumer Cyclical,Packaging & Containers,"$11,781",$585.00
261,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,"$11,709",$559.00
262,Kinder Morgan,KMI,Energy,Oil & Gas Midstream,"$11,700",$119.00
263,VF,VFC,Consumer Cyclical,Apparel Manufacturing,"$11,688",$679.40
264,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,"$11,673","$1,102.00"
265,Textron,TXT,Industrials,Aerospace & Defense,"$11,651",$309.00
266,LKQ,LKQ,Consumer Cyclical,Auto Parts,"$11,629",$638.40
267,Keurig Dr Pepper,KDP,Consumer Defensive,Beverages - Non-Alcoholic,"$11,618","$1,325.00"
268,O'Reilly Automotive,ORLY,Consumer Cyclical,Specialty Retail,"$11,605","$1,752.30"
269,Crown Holdings,CCK,Consumer Cyclical,Packaging & Containers,"$11,575",$579.00
270,Universal Health Services,UHS,Healthcare,Medical Care Facilities,"$11,559",$944.00
271,DaVita,DVA,Healthcare,Medical Care Facilities,"$11,551",$773.60
272,Xcel Energy,XEL,Utilities,Utilities - Regulated Electric,"$11,526","$1,473.00"
273,Newmont,NEM,Basic Materials,Gold,"$11,497","$2,829.00"
274,Vistra,VST,Utilities,Utilities - Independent Power Producers,"$11,443",$636.00
275,IQVIA Holdings,IQV,Healthcare,Diagnostics & Research,"$11,359",$279.00
276,eBay,EBAY,Consumer Cyclical,Internet Retail,"$11,351","$5,667.00"
277,Corning,GLW,Technology,Electronic Components,"$11,303",$512.00
278,Quanta Services,PWR,Industrials,Engineering & Construction,"$11,203",$445.60
279,HollyFrontier,HFC,,,"$11,184",-$601.40
280,Bed Bath & Beyond,BBBY,,,"$11,159",-$613.80
281,Uber Technologies,UBER,Technology,Software - Application,"$11,139","-$6,768.00"
282,Mutual of Omaha Insurance,,,,"$11,098",$698.10
283,Conagra Brands,CAG,Consumer Defensive,Packaged Foods,"$11,054",$840.10
284,PulteGroup,PHM,Consumer Cyclical,Residential Construction,"$11,036","$1,406.80"
285,EOG Resources,EOG,Energy,Oil & Gas E&P,"$11,032",-$604.60
286,Group 1 Automotive,GPI,Consumer Cyclical,Auto & Truck Dealerships,"$10,852",$286.50
287,Ally Financial,ALLY,Financial Services,Credit Services,"$10,780","$1,085.00"
288,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,"$10,778","$1,427.00"
289,Nordstrom,JWN,Consumer Cyclical,Department Stores,"$10,715",-$690.00
290,Discovery,DISCA,,,"$10,671","$1,219.00"
291,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,"$10,620",$749.00
292,CSX,CSX,Industrials,Railroads,"$10,583","$2,765.00"
293,Marriott International,MAR,Consumer Cyclical,Lodging,"$10,571",-$267.00
294,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,"$10,435","$1,079.00"
295,BorgWarner,BWA,Consumer Cyclical,Auto Parts,"$10,165",$500.00
295,Jones Financial (Edward Jones),,,,"$10,165","$1,285.00"
297,Republic Services,RSG,Industrials,Waste Management,"$10,154",$967.20
298,Henry Schein,HSIC,Healthcare,Medical Distribution,"$10,119",$403.80
299,Expeditors Intl. of Washington,EXPD,Industrials,Integrated Freight & Logistics,"$10,117",$696.10
300,Entergy,ETR,Utilities,Utilities - Regulated Electric,"$10,114","$1,388.30"
301,Advance Auto Parts,AAP,Consumer Cyclical,Specialty Retail,"$10,106",$493.00
302,Assurant,AIZ,Financial Services,Insurance - Specialty,"$10,095",$441.80
303,Pacific Life,,,,"$10,062",-$671.00
304,Lam Research,LRCX,Technology,Semiconductor Equipment & Materials,"$10,045","$2,251.80"
305,Boston Scientific,BSX,Healthcare,Medical Devices,"$9,913",-$82.00
306,Altice USA,ATUS,Communication Services,Telecom Services,"$9,895",$436.20
307,Norfolk Southern,NSC,Industrials,Railroads,"$9,789","$2,013.00"
308,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,"$9,767",-$51.40
309,Advanced Micro Devices,AMD,Technology,Semiconductors,"$9,763","$2,490.00"
310,United States Steel,X,Basic Materials,Steel,"$9,741","-$1,165.00"
311,Markel,MKL,Financial Services,Insurance - Property & Casualty,"$9,735",$816.00
312,ODP,ODP,Consumer Cyclical,Specialty Retail,"$9,710",-$319.00
313,AES,AES,Utilities,Utilities - Diversified,"$9,660",$46.00
314,Molson Coors Beverage,TAP,Consumer Defensive,Beverages - Brewers,"$9,654",-$949.00
315,J.B. Hunt Transport Services,JBHT,Industrials,Integrated Freight & Logistics,"$9,637",$506.00
316,KKR,KKR,Financial Services,Asset Management,"$9,630","$2,002.50"
317,Hormel Foods,HRL,Consumer Defensive,Packaged Foods,"$9,609",$908.10
318,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,"$9,603","$1,905.00"
319,Steel Dynamics,STLD,Basic Materials,Steel,"$9,602",$550.80
320,Dick's Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,"$9,584",$530.30
321,Mohawk Industries,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances","$9,552",$515.60
322,Murphy USA,MUSA,Consumer Cyclical,Specialty Retail,"$9,504",$386.10
323,Square,,,,"$9,498",$213.10
324,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,"$9,437","$1,431.00"
325,Newell Brands,NWL,Consumer Defensive,Household & Personal Products,"$9,385",-$770.00
326,Liberty Media,LSXMA,Communication Services,Broadcasting,"$9,363","-$1,421.00"
327,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,"$9,361",$696.00
328,Cheniere Energy,LNG,Energy,Oil & Gas Midstream,"$9,358",-$85.00
329,SpartanNash,SPTN,Consumer Defensive,Food Distribution,"$9,349",$75.90
330,Alcoa,AA,Basic Materials,Aluminum,"$9,286",-$170.00
331,AGCO,AGCO,Industrials,Farm & Heavy Construction Machinery,"$9,150",$427.10
332,Voya Financial,VOYA,Financial Services,Financial Conglomerates,"$9,133",-$206.00
333,NRG Energy,NRG,Utilities,Utilities - Independent Power Producers,"$9,093",$510.00
334,Interpublic Group,IPG,Communication Services,Advertising Agencies,"$9,061",$351.10
335,Campbell Soup,CPB,Consumer Defensive,Packaged Foods,"$9,050","$1,628.00"
336,Southwest Airlines,LUV,Industrials,Airlines,"$9,048","-$3,074.00"
337,News Corp.,NWSA,Communication Services,Entertainment,"$9,008","-$1,269.00"
338,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,"$8,904","$1,205.20"
339,Alleghany,Y,,,"$8,897",$101.80
340,Air Products & Chemicals,APD,Basic Materials,Specialty Chemicals,"$8,856","$1,886.70"
341,Auto-Owners Insurance,,,,"$8,853",$829.40
342,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,"$8,835",-$773.00
343,Reliance Steel & Aluminum,RS,Basic Materials,Steel,"$8,812",$369.10
