Rank,Name,Ticker,Sector,Industry,Revenue,Profit
167,Apache,APA,Energy,Oil & Gas E&P,17078,2001
168,Paccar,PCAR,Industrials,Farm & Heavy Construction Machinery,17050.5,1111.6
169,General Mills,GIS,Consumer Defensive,Packaged Foods,16657.9,1567.3
170,PNC Financial Services Group,PNC,Financial Services,Banks - Regional,16606,3013
171,Southern,SO,Utilities,Utilities - Regulated Electric,16537,2350
172,Medtronic,MDT,Healthcare,Medical Devices,16507,3617
173,TRW Automotive Holdings,TRW,Consumer Cyclical,,16444,1008
174,Marathon Oil,MRO,Energy,Oil & Gas E&P,16221,1582
175,Dollar General,DG,Consumer Defensive,Discount Stores,16022.1,952.7
176,Computer Sciences,,Technology,,15877,-4242
177,AutoNation,AN,Consumer Cyclical,Auto & Truck Dealerships,15668.8,316.4
178,Icahn Enterprises,IEP,Energy,Oil & Gas Refining & Marketing,15654,379
179,Gap,GPS,Consumer Cyclical,Apparel Retail,15651,1135
180,Bank of New York Mellon Corp.,BK,Financial Services,Asset Management,15493,2445
181,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,15303,770
182,PPG Industries,PPG,Basic Materials,Specialty Chemicals,15200,941
183,PG&E Corp.,PCG,Utilities,Utilities - Regulated Electric,15040,816
184,Community Health Systems,CYH,Healthcare,Medical Care Facilities,14988.2,265.6
185,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,14945,1259
186,CBS,PARA,Communication Services,Entertainment,14677,1574
187,Lear,LEA,Consumer Cyclical,Auto Parts,14567,1282.8
188,Loews,L,Financial Services,Insurance - Property & Casualty,14552,568
189,DISH Network,DISH,Communication Services,,14266.5,636.7
190,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,14256,1911
191,Omnicom Group,OMC,Communication Services,Advertising Agencies,14219.4,998.3
192,Kellogg,K,Consumer Defensive,Packaged Foods,14197,961
193,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,14190,2326
194,Land O'Lakes,,Consumer Defensive,,14116.2,240.4
195,Coventry Health Care,,Healthcare,,14113.4,487.1
196,eBay,EBAY,Consumer Cyclical,Internet Retail,14072,2609
197,L-3 Communications,LHX,Industrials,Aerospace & Defense,14057,810
198,Viacom,,Communication Services,,13887,1981
199,US Airways Group,LCC,Industrials,,13831,637
200,Waste Management,WM,Industrials,Waste Management,13649,817
201,Yum Brands,YUM,Consumer Cyclical,Restaurants,13633,1597
202,Chubb,CB,Financial Services,Insurance - Property & Casualty,13595,1545
203,Penske Automotive Group,PAG,Consumer Cyclical,Auto & Truck Dealerships,13593.2,185.5
204,"Toys ""R"" Us",VNO,Consumer Cyclical,REIT - Office,13543,38
205,Aramark,ARMK,Industrials,Specialty Business Services,13505.4,138.2
206,Monsanto,MON,Basic Materials,,13504,2045
207,Anadarko Petroleum,APC,Energy,,13411,2391
208,Starbucks,SBUX,Consumer Cyclical,Restaurants,13299.5,1383.8
209,ConAgra Foods,CAG,Consumer Defensive,Packaged Foods,13263.1,467.9
210,Dominion Resources,D,Utilities,Utilities - Regulated Electric,13150,302
211,Parker-Hannifin,PH,Industrials,Specialty Industrial Machinery,13145.9,1151.8
212,Edison International,EIX,Utilities,Utilities - Regulated Electric,13104,-183
213,Smithfield Foods,SFD,Consumer Defensive,,13094.3,361.3
214,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,13013.9,648
215,J.C. Penney,,Consumer Cyclical,,12985,-985
216,Navistar International,NAV,Industrials,,12948,-3010
217,Dean Foods,DFODQ,Consumer Defensive,,12900.6,158.6
218,Texas Instruments,TXN,Technology,Semiconductors,12825,1759
219,Oneok,OKE,Energy,Oil & Gas Midstream,12660.2,360.6
220,Thermo Fisher Scientific,TMO,Healthcare,Diagnostics & Research,12657,1177.9
221,Ally Financial,ALLY,Financial Services,Credit Services,12643,1196
222,Western Digital,WDC,Technology,Computer Hardware,12478,1612
223,Chesapeake Energy,CHK,Energy,Oil & Gas E&P,12316,-769
224,PPL,PPL,Utilities,Utilities - Regulated Electric,12286,1526
225,Textron,TXT,Industrials,Aerospace & Defense,12237,589
226,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,12188,1138
227,Nordstrom,JWN,Consumer Cyclical,Department Stores,12148,735
228,Marsh & McLennan,MMC,Financial Services,Insurance Brokers,11924,1176
229,Ecolab,ECL,Basic Materials,Specialty Chemicals,11838.7,703.6
230,Marriott International,MAR,Consumer Cyclical,Lodging,11814,571
231,CSX,CSX,Industrials,Railroads,11756,1859
232,Whole Foods Market,WFM,Consumer Defensive,,11698.8,465.6
233,EOG Resources,EOG,Energy,Oil & Gas E&P,11682.6,570.3
234,H.J. Heinz,KHC,Consumer Defensive,Packaged Foods,11649.1,923.2
235,Lincoln National,LNC,Financial Services,Insurance - Life,11532,1313
236,Health Net,HNT,Healthcare,,11481.2,122.1
237,C.H. Robinson Worldwide,CHRW,Industrials,Integrated Freight & Logistics,11359.1,593.8
238,Guardian Life Ins. Co. of America,,Financial Services,,11293.9,265.8
239,SunTrust Banks,TFC,Financial Services,Banks - Regional,11240,1958
241,Praxair,PX,Technology,Asset Management,11229,525
241,Huntsman,HUN,Basic Materials,Chemicals,11224,1692
243,Peter Kiewit Sons',,Basic Materials,,11224,363
244,Las Vegas Sands,LVS,Industrials,Resorts & Casinos,11220,290
245,Stanley Black & Decker,SWK,Consumer Cyclical,Tools & Accessories,11131.1,1524.1
246,Mosaic,MOS,Industrials,Agricultural Inputs,11121.1,883.8
247,Norfolk Southern,NSC,Basic Materials,Railroads,11107.8,1930.2
248,URS,URS,Industrials,,11040,1749
249,Jacobs Engineering Group,J,Industrials,Engineering & Construction,10972.5,310.6
250,VF,VFC,Industrials,Apparel Manufacturing,10893.8,379
251,BB&T Corp.,,Consumer Cyclical,,10879.9,1086
252,Avon Products,AVP,Financial Services,,10737,1979
253,Office Depot,ODP,Consumer Defensive,Specialty Retail,10717.1,-42.5
254,First Data,FDC,Consumer Cyclical,,10695.7,-77.1
255,Automatic Data Processing,ADP,Financial Services,Staffing & Employment Services,10680.3,-700.9
256,Liberty Global,LBTYK,Industrials,Telecom Services,10665.2,1388.5
257,Unum Group,UNM,Communication Services,Insurance - Life,10604.5,322.8
258,L Brands,LB,Financial Services,,10515.4,894.4
259,CarMax,KMX,Consumer Cyclical,Auto & Truck Dealerships,10458.7,753
260,Visa,V,Consumer Cyclical,Credit Services,10453.8,413.8
261,Entergy,ETR,Financial Services,Utilities - Regulated Electric,10421,2144
262,Synnex,SNX,Utilities,Electronics & Computer Distribution,10302.1,846.7
263,Ameriprise Financial,AMP,Technology,Asset Management,10285.5,151.4
264,R.R. Donnelley & Sons,RRD,Financial Services,,10259,1029
265,Kinder Morgan,KMI,Industrials,Oil & Gas Midstream,10221.9,-651.4
266,Xcel Energy,XEL,Energy,Utilities - Regulated Electric,10200,315
267,CDW,CDW,Utilities,Information Technology Services,10128.2,905.2
268,State Street Corp.,STT,Technology,Asset Management,10128.2,119
269,Tenet Healthcare,THC,Financial Services,Medical Care Facilities,10125,2061
270,Liberty Interactive,,Healthcare,,10058,152
271,Genworth Financial,GNW,Communication Services,Insurance - Life,10054,1530
272,AGCO,AGCO,Financial Services,Farm & Heavy Construction Machinery,10023,323
273,Air Products & Chemicals,APD,Industrials,Specialty Chemicals,9962.2,522.1
274,Newmont Mining,NEM,Basic Materials,Gold,9869.7,1167.3
275,Reinsurance Group of America,RGA,Basic Materials,Insurance - Reinsurance,9868,1809
276,Public Service Enterprise Group,PEG,Financial Services,Utilities - Regulated Electric,9840.9,631.9
277,KKR,KKR,Utilities,Asset Management,9781,1275
278,Ross Stores,ROST,Financial Services,Apparel Retail,9739.6,560.8
279,Estée Lauder,EL,Consumer Cyclical,Household & Personal Products,9721.1,786.8
280,Gilead Sciences,GILD,Consumer Defensive,Drug Manufacturers - General,9713.6,856.9
281,Sempra Energy,SRE,Healthcare,Utilities - Diversified,9702.5,2591.6
282,Sherwin-Williams,SHW,Utilities,Specialty Chemicals,9647,859
283,Western Refining,WNR,Basic Materials,,9534.5,631
284,Devon Energy,DVN,Energy,Oil & Gas E&P,9503.1,398.9
285,Bed Bath & Beyond,BBBY,Energy,,9502,-206
286,BlackRock,BLK,Consumer Cyclical,Asset Management,9499.9,989.5
287,Family Dollar Stores,,Financial Services,,9337,2458
288,Hillshire Brands,HSH,Consumer Defensive,,9331,422.2
289,Leucadia National,LUK,Consumer Defensive,,9323,845
290,Principal Financial,PFG,Financial Services,Asset Management,9293.9,854.5
291,Rock-Tenn,RKT,Financial Services,Mortgage Finance,9215.1,805.9
292,MGM Resorts International,MGM,Basic Materials,Resorts & Casinos,9207.6,249.1
293,Hertz Global Holdings,HTZ,Consumer Cyclical,Rental & Leasing Services,9160.8,-1767.7
294,Discover Financial Services,DFS,Industrials,Credit Services,9020.8,243.1
295,W.W. Grainger,GWW,Financial Services,Industrial Distribution,8984,2345
296,Henry Schein,HSIC,Industrials,Medical Distribution,8950,689.9
297,Owens & Minor,OMI,Healthcare,Medical Distribution,8940,388.1
298,GameStop,GME,Healthcare,Specialty Retail,8908.1,109
299,DTE Energy,DTE,Consumer Cyclical,Utilities - Regulated Electric,8886.7,-269.7
300,Caesars Entertainment,CZR,Utilities,Resorts & Casinos,8846,610
301,Ball,BALL,Consumer Cyclical,Packaging & Containers,8798.7,-1497.5
302,Applied Materials,AMAT,Basic Materials,Semiconductor Equipment & Materials,8735.7,403.5
303,Centene,CNC,Technology,Healthcare Plans,8719,109
304,Motorola Solutions,MSI,Healthcare,Communication Equipment,8703.6,1.9
305,Stryker,SYK,Technology,Medical Devices,8698,881
306,AutoZone,AZO,Healthcare,Specialty Retail,8657,1298
307,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,8603.9,930.4
308,Dover,DOV,Consumer Cyclical,Specialty Industrial Machinery,8548.4,89.1
309,Assurant,AIZ,Industrials,Insurance - Specialty,8538.8,811.1
310,Cameron International,CAM,Financial Services,,8508.3,483.7
311,DaVita HealthCare Partners,DVA,Energy,Medical Care Facilities,8502.1,750.5
312,Crown Holdings,CCK,Healthcare,Packaging & Containers,8489.5,536
313,Reliance Steel & Aluminum,RS,Consumer Cyclical,Steel,8470,557
314,NRG Energy,NRG,Basic Materials,Utilities - Independent Power Producers,8442.3,403.5
315,Peabody Energy,BTU,Utilities,Thermal Coal,8422,559
316,Reynolds American,,Energy,,8306.6,-585.7
317,Autoliv,ALV,Consumer Cyclical,Auto Parts,8304,1272
318,Micron Technology,MU,Consumer Cyclical,Semiconductors,8266.7,483.1
319,Hormel Foods,HRL,Technology,Packaged Foods,8234,-1032
320,AECOM Technology,ACM,Consumer Defensive,Engineering & Construction,8230.7,500.1
321,Ashland,ASH,Industrials,Specialty Chemicals,8218.2,-58.6
322,Oshkosh,OSK,Basic Materials,Farm & Heavy Construction Machinery,8206,26
323,Republic Services,RSG,Industrials,Waste Management,8193.3,230.8
324,Eastman Chemical,EMN,Industrials,Specialty Chemicals,8118.3,571.8
325,Thrivent Financial for Lutherans,,Basic Materials,,8102,437
326,Corning,GLW,Financial Services,Electronic Components,8018.4,487.6
327,Broadcom,AVGO,Technology,Semiconductors,8012,1728
328,Darden Restaurants,DRI,Technology,Restaurants,8006,719
329,TravelCenters of America,TA,Consumer Cyclical,,7998.7,475.5
330,HD Supply,HDS,Consumer Cyclical,,7995.7,32.2
331,Spectrum Group International,SPGZ,Industrials,Specialty Retail,7994,-639
332,Becton Dickinson,BDX,Consumer Cyclical,Medical Instruments & Supplies,7974.8,4.1
333,Sealed Air,SEE,Healthcare,Packaging & Containers,7946.8,1169.9
334,KBR,KBR,Consumer Cyclical,Engineering & Construction,7921.6,-1410.3
335,Commercial Metals,CMC,Industrials,Steel,7921,144
336,Masco,MAS,Basic Materials,Building Products & Equipment,7859,207.5
337,Universal Health Services,UHS,Industrials,Medical Care Facilities,7816,-114
338,Campbell Soup,CPB,Healthcare,Packaged Foods,7783.3,443.4
339,Coca-Cola Enterprises,KO,Consumer Defensive,Beverages - Non-Alcoholic,7707,774
340,Charter Communications,CHTR,Consumer Defensive,Telecom Services,7562,677
341,Quest Diagnostics,DGX,Communication Services,Diagnostics & Research,7504,-304
342,Williams,WMB,Healthcare,Oil & Gas Midstream,7499.5,555.7
343,Group 1 Automotive,GPI,Energy,Auto & Truck Dealerships,7486,859
344,CenterPoint Energy,CNP,Consumer Cyclical,Utilities - Regulated Electric,7476.1,100.2
345,WellCare Health Plans,,Utilities,,7452,417
346,Dollar Tree,DLTR,Healthcare,Discount Stores,7409,184.7
347,Pantry,PTRY,Consumer Defensive,,7394.5,619.3
348,MasterCard,MA,Consumer Defensive,Credit Services,7393.6,-2.5
349,Tenneco,,Financial Services,,7391,2759
350,Avis Budget Group,CAR,Consumer Cyclical,Rental & Leasing Services,7363,275
351,Terex,TEX,Industrials,Farm & Heavy Construction Machinery,7357,290
352,Cognizant Technology Solutions,CTSH,Industrials,Information Technology Services,7348.4,105.8
353,Fidelity National Financial,FNF,Technology,Insurance - Specialty,7346.5,1051.3
354,Steel Dynamics,STLD,Financial Services,Steel,7326.1,606.5
355,Precision Castparts,PCP,Basic Materials,,7290.2,163.6
356,Dana Holding,DAN,Industrials,Auto Parts,7278.3,1224.1
357,Boston Scientific,BSX,Consumer Cyclical,Medical Devices,7258,300
358,BorgWarner,BWA,Healthcare,Auto Parts,7249,-4068
359,Visteon,VC,Consumer Cyclical,Auto Parts,7183.2,500.9
360,Barnes & Noble,BNED,Consumer Cyclical,Specialty Retail,7154,100
361,Fifth Third Bancorp,FITB,Consumer Cyclical,Banks - Regional,7129.2,-68.9
362,Franklin Resources,BEN,Financial Services,Asset Management,7106,1576
363,Weyerhaeuser,WY,Financial Services,REIT - Specialty,7101,1931.4
364,Owens-Illinois,OI,Real Estate,Packaging & Containers,7059,385
365,Alpha Natural Resources,ALHAP,Consumer Cyclical,,7000,184
366,Interpublic Group,IPG,Energy,Advertising Agencies,6974.9,-2437.1
367,OfficeMax,,Communication Services,,6956.2,446.7
368,Core-Mark Holding,,Consumer Cyclical,,6920.4,416.8
369,Pacific Life,,Consumer Defensive,,6905.4,33.9
370,Ralph Lauren,RL,Financial Services,Apparel Manufacturing,6874,460
371,Agilent Technologies,A,Consumer Cyclical,Diagnostics & Research,6859.5,681
372,Dole Food,DOLE,Healthcare,Farm Products,6858,1153
373,Ameren,AEE,Consumer Defensive,Utilities - Regulated Electric,6832.3,-144.5
374,Mylan,MYL,Utilities,,6828,-974
375,Avery Dennison,AVY,Healthcare,Packaging & Containers,6796.1,640.9
376,Health Management Associates,HMA,Consumer Cyclical,,6761.6,215.4
377,PetSmart,PETM,Healthcare,,6760.9,164.3
378,Dillard's,DDS,Consumer Cyclical,Department Stores,6758.2,389.5
379,Symantec,SYMC,Consumer Cyclical,,6751.6,336
380,Huntington Ingalls Industries,HII,Technology,Aerospace & Defense,6730,1172
381,Enbridge Energy Partners,ENB,Industrials,,6708,146
382,Cablevision Systems,CVC,Energy,,6706.1,493.1
383,Jarden,JAH,Communication Services,,6705.5,233.5
384,Hershey,HSY,Consumer Cyclical,Confectioners,6696.1,243.9
385,Wesco International,WCC,Consumer Defensive,Industrial Distribution,6644.3,660.9
386,Ingredion,INGR,Industrials,Packaged Foods,6579.3,201.8
387,CBRE Group,CBRE,Consumer Defensive,Real Estate Services,6532.1,427.5
388,UGI,UGI,Real Estate,Utilities - Regulated Gas,6519.8,315.6
389,NuStar Energy,NS,Utilities,Oil & Gas Midstream,6519.2,199.4
390,McGraw-Hill,,Energy,,6516.8,-226.6
391,Vanguard Health Systems,VHS,Communication Services,,6512,437
392,Casey's General Stores,CASY,Healthcare,Specialty Retail,6488.4,57.3
393,American Family Insurance Group,,Consumer Cyclical,,6460.8,116.8
394,Mutual of Omaha Insurance,,Financial Services,,6456.8,360.5
395,Mattel,MAT,Financial Services,Leisure,6437,283.8
396,Celanese,CE,Consumer Cyclical,Chemicals,6420.9,776.5
397,Quanta Services,PWR,Basic Materials,Engineering & Construction,6418,605
398,Level 3 Communications,LVLT,Industrials,,6413.5,306.6
399,Emcor Group,EME,Communication Services,Engineering & Construction,6376,-422
400,Starwood Hotels & Resorts,HOT,Industrials,,6346.7,146.6
401,Regions Financial,RF,Real Estate,Banks - Regional,6321,562
402,Northeast Utilities,NU,Financial Services,Banks - Regional,6275,1120
403,Rockwell Automation,ROK,Utilities,Specialty Industrial Machinery,6273.8,525.9
404,Ryder System,R,Industrials,Rental & Leasing Services,6259.4,737
405,Anixter International,AXE,Industrials,,6257,210
