Rank,Name,Ticker,Sector,Industry,Revenue,Profit
74,Honeywell International,HON,Industrials,Conglomerates,40306,4239
75,HCA Holdings,HCA,Healthcare,Medical Care Facilities,40087,1875
76,Goldman Sachs Group,GS,Financial Services,Capital Markets,40085,8477
77,Tesoro,TSO,Basic Materials,,40052,843
78,Liberty Mutual Insurance Group,,Financial Services,,39796,1833
79,United Continental Holdings,UAL,Industrials,Airlines,38901,1132
80,New York Life Insurance,,Financial Services,,38680,1602
81,Oracle,ORCL,Technology,Software - Infrastructure,38275,10955
82,Morgan Stanley,MS,Financial Services,Capital Markets,37953,3467
83,Tyson Foods,TSN,Consumer Defensive,Farm Products,37580,864
84,Safeway,,Consumer Defensive,,36643,113
85,Nationwide,,Financial Services,,36257,432
86,Deere,DE,Industrials,Farm & Heavy Construction Machinery,36067,3162
87,DuPont,DD,Basic Materials,Specialty Chemicals,36046,3625
88,American Express,AXP,Financial Services,Credit Services,35999,5885
89,Allstate,ALL,Financial Services,Insurance - Property & Casualty,35239,2850
90,Cigna,CI,Healthcare,Healthcare Plans,34914,2102
91,Mondelez International,MDLZ,Consumer Defensive,Confectioners,34244,2184
92,TIAA-CREF,TRGIX,Financial Services,,34230,967
93,INTL FCStone,SNEX,Financial Services,Capital Markets,34063,19
94,Massachusetts Mutual Life Insurance,,Financial Services,,33572,1327
95,DirecTV,DTV,Communication Services,,33260,2756
96,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,32870,3500
97,Twenty-First Century Fox,FOXA,Communication Services,Entertainment,31867,4514
98,3M,MMM,Industrials,Conglomerates,31821,4956
99,Sears Holdings,SHLDQ,Consumer Cyclical,,31198,-1682
100,General Dynamics,GD,Industrials,Aerospace & Defense,30852,2533
101,Publix Super Markets,,Consumer Defensive,,30803,1735
102,Philip Morris International,PM,Consumer Defensive,Tobacco,29767,7493
103,TJX,TJX,Consumer Cyclical,Apparel Retail,29078,2215
104,Time Warner,TWX,Communication Services,,28774,3827
105,Macy’s,M,Consumer Cyclical,Department Stores,28105,1526
106,Nike,NKE,Consumer Cyclical,Footwear & Accessories,27799,2693
107,Tech Data,TECD,Technology,,27671,175
108,Avnet,AVT,Technology,Electronics & Computer Distribution,27500,546
109,Northwestern Mutual,,Financial Services,,27465,679
110,McDonald’s,MCD,Consumer Cyclical,Restaurants,27441,4758
111,Exelon,EXC,Utilities,Utilities - Regulated Electric,27429,1623
112,Travelers Cos.,TRV,Financial Services,Insurance - Property & Casualty,27162,3692
113,Qualcomm,QCOM,Technology,Semiconductors,26487,7967
114,International Paper,IP,Consumer Cyclical,Packaging & Containers,26221,555
115,Occidental Petroleum,OXY,Energy,Oil & Gas E&P,25898,616
116,Duke Energy,DUK,Utilities,Utilities - Regulated Electric,25673,1883
117,Rite Aid,RAD,Healthcare,,25526,249
118,Gilead Sciences,GILD,Healthcare,Drug Manufacturers - General,24890,12101
119,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,24551,1719
120,Emerson Electric,EMR,Industrials,Specialty Industrial Machinery,24537,2147
121,EMC,EMC,Industrials,,24440,2714
122,USAA,UATXX,Financial Services,,24033,3410
123,Union Pacific,UNP,Industrials,Railroads,23988,5180
124,Northrop Grumman,NOC,Industrials,Aerospace & Defense,23979,2069
125,Alcoa,AA,Basic Materials,Aluminum,23906,268
126,Capital One Financial,COF,Financial Services,Credit Services,23877,4428
127,National Oilwell Varco,NOV,Energy,Oil & Gas Equipment & Services,23141,2502
128,US Foods,USFD,Consumer Defensive,Food Distribution,23020,-73
129,Raytheon,RTN,Industrials,,22826,2244
130,Time Warner Cable,TWX,Communication Services,,22812,2031
131,Arrow Electronics,ARW,Technology,Electronics & Computer Distribution,22769,498
132,Aflac,AFL,Financial Services,Insurance - Life,22728,2951
133,Staples,SPLS,Consumer Defensive,,22492,135
134,Abbott Laboratories,ABT,Healthcare,Medical Devices,22323,2284
135,Community Health Systems,CYH,Healthcare,Medical Care Facilities,21987,92
136,Fluor,FLR,Industrials,Engineering & Construction,21532,511
137,Freeport-McMoRan,FCX,Basic Materials,Copper,21438,-1308
138,U.S. Bancorp,USB,Financial Services,Banks - Regional,21392,5851
139,Nucor,NUE,Basic Materials,Steel,21105,714
140,Kimberly-Clark,KMB,Consumer Defensive,Household & Personal Products,21044,1526
141,Hess,HES,Energy,Oil & Gas E&P,21015,2317
142,Chesapeake Energy,CHK,Energy,Oil & Gas E&P,20951,1917
143,Xerox,XRX,Technology,Information Technology Services,20905,969
144,ManpowerGroup,MAN,Industrials,Staffing & Employment Services,20763,428
145,Amgen,AMGN,Healthcare,Drug Manufacturers - General,20063,5158
146,AbbVie,ABBV,Healthcare,Drug Manufacturers - General,19960,1774
147,Danaher,DHR,Healthcare,Diagnostics & Research,19914,2598
148,Whirlpool,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",19872,650
149,PBF Energy,PBF,Energy,Oil & Gas Refining & Marketing,19828,-38
150,HollyFrontier,HFC,Energy,,19764,281
151,Eli Lilly,LLY,Healthcare,Drug Manufacturers - General,19616,2391
152,Devon Energy,DVN,Energy,Oil & Gas E&P,19566,1607
153,Progressive,PGR,Financial Services,Insurance - Property & Casualty,19391,1281
154,Cummins,CMI,Industrials,Specialty Industrial Machinery,19221,1651
155,Icahn Enterprises,IEP,Energy,Oil & Gas Refining & Marketing,19157,-373
156,AutoNation,AN,Consumer Cyclical,Auto & Truck Dealerships,19109,419
157,Kohl’s,KSS,Consumer Cyclical,Department Stores,19023,867
158,Paccar,PCAR,Industrials,Farm & Heavy Construction Machinery,18997,1359
159,Dollar General,DG,Consumer Defensive,Discount Stores,18910,1065
160,Hartford Financial Services Group,HIG,Financial Services,Insurance - Property & Casualty,18847,798
161,Southwest Airlines,LUV,Industrials,Airlines,18605,1136
162,Anadarko Petroleum,APC,Energy,,18470,-1750
163,Southern,SO,Utilities,Utilities - Regulated Electric,18467,1963
164,Supervalu,SVU,Consumer Defensive,,18390,182
165,Kraft Foods Group,KHC,Consumer Defensive,Packaged Foods,18205,1043
166,Goodyear Tire & Rubber,GT,Consumer Cyclical,Auto Parts,18138,2452
167,EOG Resources,EOG,Energy,Oil & Gas E&P,18035,2916
168,CenturyLink,,Communication Services,,18031,772
169,Altria Group,MO,Consumer Defensive,Tobacco,17945,5070
170,Tenet Healthcare,THC,Healthcare,Medical Care Facilities,17924,12
171,General Mills,GIS,Consumer Defensive,Packaged Foods,17910,1824
172,eBay,EBAY,Consumer Cyclical,Internet Retail,17902,46
173,ConAgra Foods,CAG,Consumer Defensive,Packaged Foods,17773,303
174,Lear,LEA,Consumer Cyclical,Auto Parts,17727,672
175,TRW Automotive Holdings,TRW,Consumer Cyclical,,17539,293
176,United States Steel,X,Basic Materials,Steel,17507,102
177,Penske Automotive Group,PAG,Consumer Cyclical,Auto & Truck Dealerships,17439,287
178,AES,AES,Utilities,Utilities - Diversified,17378,769
179,Colgate-Palmolive,CL,Consumer Defensive,Household & Personal Products,17277,2180
180,Global Partners,GLP,Energy,Oil & Gas Midstream,17270,115
181,Thermo Fisher Scientific,TMO,Healthcare,Diagnostics & Research,17100,1894
182,PG&E Corp.,PCG,Utilities,Utilities - Regulated Electric,17090,1436
183,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,17021,2465
184,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,17020,1634
185,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,16972,2497
186,Centene,CNC,Healthcare,Healthcare Plans,16588,271
187,Starbucks,SBUX,Consumer Cyclical,Restaurants,16448,2068
188,Gap,GPS,Consumer Cyclical,Apparel Retail,16435,1262
189,Bank of New York Mellon Corp.,BK,Financial Services,Asset Management,16386,2567
190,Micron Technology,MU,Technology,Semiconductors,16358,3045
191,Jabil Circuit,JBL,Technology,Electronic Components,16349,241
192,PNC Financial Services Group,PNC,Financial Services,Banks - Regional,16281,4184
193,Kinder Morgan,KMI,Energy,Oil & Gas Midstream,16226,1026
194,Office Depot,ODP,Consumer Cyclical,Specialty Retail,16096,-354
195,Bristol-Myers Squibb,BMY,Healthcare,Drug Manufacturers - General,15879,2004
196,NRG Energy,NRG,Utilities,Utilities - Independent Power Producers,15868,134
197,Monsanto,MON,Basic Materials,,15855,2740
198,PPG Industries,PPG,Basic Materials,Specialty Chemicals,15607,2102
199,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,15342,711
200,Omnicom Group,OMC,Communication Services,Advertising Agencies,15318,1104
201,Illinois Tool Works,ITW,Industrials,Specialty Industrial Machinery,15282,2946
202,Murphy USA,MUSA,Consumer Cyclical,Specialty Retail,15279,244
203,Land O’Lakes,,Consumer Defensive,,15199,267
204,Western Refining,WNR,Energy,,15154,560
205,Western Digital,WDC,Technology,Computer Hardware,15130,1617
206,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,15054,299
207,Aramark,ARMK,Industrials,Specialty Business Services,14833,149
208,DISH Network,DISH,Communication Services,,14643,945
209,Las Vegas Sands,LVS,Consumer Cyclical,Resorts & Casinos,14584,2841
210,Kellogg,K,Consumer Defensive,Packaged Foods,14580,632
211,Loews,L,Financial Services,Insurance - Property & Casualty,14572,591
212,CBS,PARA,Communication Services,Entertainment,14483,2959
213,Ecolab,ECL,Basic Materials,Specialty Chemicals,14281,1203
214,Whole Foods Market,WFM,Consumer Defensive,,14194,579
215,Chubb,CB,Financial Services,Insurance - Property & Casualty,14098,2100
216,Health Net,HNT,Healthcare,,14009,146
217,Waste Management,WM,Industrials,Waste Management,13996,1298
218,Apache,APA,Energy,Oil & Gas E&P,13938,-5403
219,Textron,TXT,Industrials,Aerospace & Defense,13878,600
220,Synnex,SNX,Technology,Electronics & Computer Distribution,13840,180
221,Marriott International,MAR,Consumer Cyclical,Lodging,13796,753
222,Viacom,,Communication Services,,13783,2391
223,Lincoln National,LNC,Financial Services,Insurance - Life,13554,1515
224,Nordstrom,JWN,Consumer Cyclical,Department Stores,13506,720
225,C.H. Robinson Worldwide,CHRW,Industrials,Integrated Freight & Logistics,13470,450
226,Edison International,EIX,Utilities,Utilities - Regulated Electric,13413,1612
227,Marathon Oil,MRO,Energy,Oil & Gas E&P,13297,3046
228,Yum Brands,YUM,Consumer Cyclical,Restaurants,13279,1051
229,Computer Sciences,,Technology,,13233,674
230,Parker-Hannifin,PH,Industrials,Specialty Industrial Machinery,13216,1041
231,DaVita HealthCare Partners,DVA,Healthcare,Medical Care Facilities,13162,723
232,CarMax,KMX,Consumer Cyclical,Auto & Truck Dealerships,13122,493
233,Texas Instruments,TXN,Technology,Semiconductors,13045,2821
234,WellCare Health Plans,,Healthcare,,12960,64
235,Marsh & McLennan,MMC,Financial Services,Insurance Brokers,12951,1465
236,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,12919,1092
237,Oneok,OKE,Energy,Oil & Gas Midstream,12836,314
238,Visa,V,Financial Services,Credit Services,12702,5438
239,Jacobs Engineering Group,J,Industrials,Engineering & Construction,12695,328
240,CSX,CSX,Industrials,Railroads,12669,1927
241,Entergy,ETR,Utilities,Utilities - Regulated Electric,12495,941
242,Facebook,FB,Communication Services,,12466,2940
243,Dominion Resources,D,Utilities,Utilities - Regulated Electric,12436,1310
244,Leucadia National,LUK,Financial Services,,12407,208
245,Toys “R” Us,,Consumer Cyclical,,12361,-292
246,DTE Energy,DTE,Utilities,Utilities - Regulated Electric,12301,905
247,Ameriprise Financial,AMP,Financial Services,Asset Management,12296,1619
248,VF,VFC,Consumer Cyclical,Apparel Manufacturing,12282,1048
249,Praxair,PX,Basic Materials,Asset Management,12273,1694
250,J.C. Penney,,Consumer Cyclical,,12257,-771
251,Automatic Data Processing,ADP,Industrials,Staffing & Employment Services,12220,1516
252,L-3 Communications,LHX,Industrials,Aerospace & Defense,12124,664
253,CDW,CDW,Technology,Information Technology Services,12075,245
254,Guardian Life Ins. Co. of America,,Financial Services,,11909,445
255,Xcel Energy,XEL,Utilities,Utilities - Regulated Electric,11686,1021
256,Norfolk Southern,NSC,Industrials,Railroads,11624,2000
257,PPL,PPL,Utilities,Utilities - Regulated Electric,11616,1737
258,R.R. Donnelley & Sons,RRD,Industrials,,11603,117
259,Huntsman,HUN,Basic Materials,Chemicals,11578,323
260,Bed Bath & Beyond,BBBY,Consumer Cyclical,,11504,1022
261,Stanley Black & Decker,SWK,Industrials,Tools & Accessories,11457,761
262,L Brands,LB,Consumer Cyclical,,11454,1042
263,Liberty Interactive,,Communication Services,,11382,537
264,Farmers Insurance Exchange,,Financial Services,,11318,3
265,First Data,FDC,Financial Services,,11152,-458
266,Sherwin-Williams,SHW,Basic Materials,Specialty Chemicals,11130,866
267,BlackRock,BLK,Financial Services,Asset Management,11081,3294
268,Voya Financial,VOYA,Financial Services,Financial Conglomerates,11071,2300
269,Ross Stores,ROST,Consumer Cyclical,Apparel Retail,11042,925
270,Sempra Energy,SRE,Utilities,Utilities - Diversified,11035,1161
271,Estee Lauder,EL,Consumer Defensive,Household & Personal Products,10969,1204
272,H.J. Heinz,KHC,Consumer Defensive,Packaged Foods,10922,657
273,Reinsurance Group of America,RGA,Financial Services,Insurance - Reinsurance,10904,684
274,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,10886,1518
275,Cameron International,CAM,Energy,,10809,811
276,Navistar International,NAV,Industrials,,10806,-619
277,CST Brands,,Energy,,10777,200
278,State Street Corp.,STT,Financial Services,Asset Management,10687,2037
279,Unum Group,UNM,Financial Services,Insurance - Life,10510,413
280,Hilton Worldwide Holdings,HLT,Consumer Cyclical,Lodging,10502,673
281,Family Dollar Stores,,Consumer Defensive,,10489,285
282,Principal Financial,PFG,Financial Services,Asset Management,10478,1144
283,Reliance Steel & Aluminum,RS,Basic Materials,Steel,10452,372
284,Air Products & Chemicals,APD,Basic Materials,Specialty Chemicals,10448,992
285,Assurant,AIZ,Financial Services,Insurance - Specialty,10382,471
286,Peter Kiewit Sons’,,Industrials,,10380,350
287,Henry Schein,HSIC,Healthcare,Medical Distribution,10371,466
288,Cognizant Technology Solutions,CTSH,Technology,Information Technology Services,10263,1439
289,MGM Resorts International,MGM,Consumer Cyclical,Resorts & Casinos,10082,-150
290,W.W. Grainger,GWW,Industrials,Industrial Distribution,9965,802
291,Group 1 Automotive,GPI,Consumer Cyclical,Auto & Truck Dealerships,9938,93
292,BB&T Corp.,,Financial Services,,9926,2151
293,WestRock,WRK,Consumer Cyclical,Packaging & Containers,9895,480
294,Advance Auto Parts,AAP,Consumer Cyclical,Specialty Retail,9844,494
295,Ally Financial,ALLY,Financial Services,Credit Services,9790,1150
296,AGCO,AGCO,Industrials,Farm & Heavy Construction Machinery,9724,410
297,Corning,GLW,Technology,Electronic Components,9715,2472
298,Biogen,BIIB,Healthcare,Drug Manufacturers - General,9703,2935
299,NGL Energy Partners,NGL,Energy,Oil & Gas Midstream,9699,48
300,Stryker,SYK,Healthcare,Medical Devices,9675,515
301,Molina Healthcare,MOH,Healthcare,Healthcare Plans,9667,62
302,Precision Castparts,PCP,Industrials,,9640,1777
303,Discover Financial Services,DFS,Financial Services,Credit Services,9611,2323
304,Genworth Financial,GNW,Financial Services,Insurance - Life,9565,-1244
305,Eastman Chemical,EMN,Basic Materials,Specialty Chemicals,9527,751
306,Dean Foods,DFODQ,Consumer Defensive,,9503,-20
307,AutoZone,AZO,Consumer Cyclical,Specialty Retail,9475,1070
308,MasterCard,MA,Financial Services,Credit Services,9473,3617
309,Owens & Minor,OMI,Healthcare,Medical Distribution,9440,67
310,Hormel Foods,HRL,Consumer Defensive,Packaged Foods,9316,603
311,GameStop,GME,Consumer Cyclical,Specialty Retail,9296,393
312,Autoliv,ALV,Consumer Cyclical,Auto Parts,9241,468
313,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,9226,611
314,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,9199,583
315,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,9197,97
316,HD Supply Holdings,HDS,Industrials,,9167,3
317,Charter Communications,CHTR,Communication Services,Telecom Services,9108,-183
318,Crown Holdings,CCK,Consumer Cyclical,Packaging & Containers,9097,387
319,Applied Materials,AMAT,Technology,Semiconductor Equipment & Materials,9072,1072
320,Mosaic,MOS,Basic Materials,Agricultural Inputs,9056,1029
321,CBRE Group,CBRE,Real Estate,Real Estate Services,9050,485
322,Avon Products,AVP,Consumer Defensive,,8851,-389
323,Republic Services,RSG,Industrials,Waste Management,8788,548
324,Universal Health Services,UHS,Healthcare,Medical Care Facilities,8764,545
325,Darden Restaurants,DRI,Consumer Cyclical,Restaurants,8758,286
326,Steel Dynamics,STLD,Basic Materials,Steel,8756,157
327,SunTrust Banks,TFC,Financial Services,Banks - Regional,8707,1774
328,Caesars Entertainment,CZR,Consumer Cyclical,Resorts & Casinos,8679,-2783
329,Targa Resources,TRGP,Energy,Oil & Gas Midstream,8617,102
330,Dollar Tree,DLTR,Consumer Defensive,Discount Stores,8602,599
331,News Corp.,NWSA,Communication Services,Entertainment,8574,239
332,Ball,BALL,Basic Materials,Packaging & Containers,8570,470
333,Thrivent Financial for Lutherans,,Financial Services,,8521,753
334,Masco,MAS,Industrials,Building Products & Equipment,8521,856
335,Franklin Resources,BEN,Financial Services,Asset Management,8491,2384
336,Avis Budget Group,CAR,Industrials,Rental & Leasing Services,8485,245
337,Reynolds American,,Consumer Cyclical,,8471,1470
338,Becton Dickinson,BDX,Healthcare,Medical Instruments & Supplies,8446,1185
339,Priceline Group,PCLM,Consumer Cyclical,,8442,2422
340,Broadcom,AVGO,Technology,Semiconductors,8428,652
341,Tenneco,,Consumer Cyclical,,8420,226
342,Campbell Soup,CPB,Consumer Defensive,Packaged Foods,8405,818
343,AECOM,ACM,Industrials,Engineering & Construction,8357,230
344,Visteon,VC,Consumer Cyclical,Auto Parts,8343,-295
345,Delek US Holdings,DK,Energy,Oil & Gas Refining & Marketing,8324,199
346,Dover,DOV,Industrials,Specialty Industrial Machinery,8322,775
347,BorgWarner,BWA,Consumer Cyclical,Auto Parts,8305,656
348,Jarden,JAH,Consumer Cyclical,,8287,243
349,UGI,UGI,Utilities,Utilities - Regulated Gas,8277,337
350,Murphy Oil,MUR,Energy,Oil & Gas E&P,8263,906
351,PVH,PVH,Consumer Cyclical,Apparel Manufacturing,8241,439
352,Core-Mark Holding,,Consumer Defensive,,8170,43
353,Calpine,,Utilities,,8030,946
354,D.R. Horton,DHI,Consumer Cyclical,Residential Construction,8025,534
355,Weyerhaeuser,WY,Real Estate,REIT - Specialty,7976,1826
356,KKR,KKR,Financial Services,Asset Management,7972,478
357,FMC Technologies,,Energy,,7943,700
358,American Family Insurance Group,,Financial Services,,7933,515
359,SpartanNash,SPTN,Consumer Defensive,Food Distribution,7916,59
360,WESCO International,WCC,Industrials,Industrial Distribution,7890,276
361,Quanta Services,PWR,Industrials,Engineering & Construction,7851,297
362,Mohawk Industries,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7803,532
363,Motorola Solutions,MSI,Technology,Communication Equipment,7785,1299
364,Lennar,LEN,Consumer Cyclical,Residential Construction,7780,639
365,TravelCenters of America,TA,Consumer Cyclical,,7779,61
366,Sealed Air,SEE,Consumer Cyclical,Packaging & Containers,7751,258
367,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,7742,820
368,Coca-Cola Enterprises,KO,Consumer Defensive,Beverages - Non-Alcoholic,7680,663
369,Celgene,BMY,Healthcare,Drug Manufacturers - General,7670,2000
370,Williams,WMB,Energy,Oil & Gas Midstream,7637,2114
371,Ashland,ASH,Basic Materials,Specialty Chemicals,7621,233
372,Interpublic Group,IPG,Communication Services,Advertising Agencies,7537,477
373,Blackstone Group,BX,Financial Services,Asset Management,7485,1585
374,Ralph Lauren,RL,Consumer Cyclical,Apparel Manufacturing,7450,776
375,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,7435,556
376,Hershey,HSY,Consumer Defensive,Confectioners,7422,847
377,Terex,TEX,Industrials,Farm & Heavy Construction Machinery,7404,319
378,Boston Scientific,BSX,Healthcare,Medical Devices,7380,-119
379,Newmont Mining,NEM,Basic Materials,Gold,7292,508
380,Allergan,AGN,Healthcare,,7238,1524
381,O’Reilly Automotive,ORLY,Consumer Cyclical,Specialty Retail,7216,778
382,Casey’s General Stores,CASY,Consumer Cyclical,Specialty Retail,7194,127
383,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,7179,477
384,Foot Locker,FL,Consumer Cyclical,Apparel Retail,7151,520
385,W.R. Berkley,WRB,Financial Services,Insurance - Property & Casualty,7129,649
386,PetSmart,PETM,Consumer Cyclical,,7112,426
387,Pacific Life,,Financial Services,,7073,540
388,Commercial Metals,CMC,Basic Materials,Steel,7057,116
389,Agilent Technologies,A,Healthcare,Diagnostics & Research,6981,504
390,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,6957,338
391,Mutual of Omaha Insurance,,Financial Services,,6878,292
392,Live Nation Entertainment,LYV,Communication Services,Entertainment,6867,-91
393,Dick’s Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,6815,344
394,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,6808,309
395,Celanese,CE,Basic Materials,Chemicals,6802,624
396,Spirit AeroSystems Holdings,SPR,Industrials,Aerospace & Defense,6799,359
397,United Natural Foods,UNFI,Consumer Defensive,Food Distribution,6794,126
398,Peabody Energy,BTU,Energy,Thermal Coal,6792,-787
399,Owens-Illinois,OI,Consumer Cyclical,Packaging & Containers,6784,75
400,Dillard’s,DDS,Consumer Cyclical,Department Stores,6780,332
401,Level 3 Communications,LVLT,Communication Services,,6777,314
402,Pantry,PTRY,Consumer Defensive,,6765,13
403,LKQ,LKQ,Consumer Cyclical,Auto Parts,6740,382
404,Integrys Energy Group,,Energy,,6731,277
405,Symantec,SYMC,Technology,,6676,898
406,Buckeye Partners,BPL,Energy,,6646,273
407,Ryder System,R,Industrials,Rental & Leasing Services,6639,219
408,SanDisk,SNDK,Technology,,6628,1007
409,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,6624,827
410,Dana Holding,DAN,Consumer Cyclical,Auto Parts,6617,319
411,Lansing Trade Group,,Basic Materials,,6614,58
412,NCR,NCR,Technology,,6591,191
413,Expeditors International of Washington,EXPD,Industrials,Integrated Freight & Logistics,6565,377
414,Omnicare,OCR,Healthcare,,6551,145
415,AK Steel Holding,,Basic Materials,,6506,-97
416,Fifth Third Bancorp,FITB,Financial Services,Banks - Regional,6503,1481
417,Seaboard,SEB,Industrials,Conglomerates,6473,365
418,NiSource,NI,Utilities,Utilities - Regulated Gas,6471,530
419,Cablevision Systems,CVC,Communication Services,,6461,311
420,Anixter International,AXE,Industrials,,6446,195
421,EMCOR Group,EME,Industrials,Engineering & Construction,6444,169
422,Fidelity National Information Services,FIS,Technology,Information Technology Services,6417,679
423,Barnes & Noble,BNED,Consumer Cyclical,Specialty Retail,6381,-47
