Rank,Name,Ticker,Sector,Industry,Revenue,Profit
149,Ally Financial,ALLY,Financial Services,Credit Services,17373,1075
150,AES,AES,Utilities,Utilities - Diversified,17138,9
151,PNC Financial Services Group,PNC,Financial Services,Banks - Regional,17096,3412
152,EMC,EMC,Industrials,,17015.1,1900
153,Union Pacific,UNP,Industrials,Railroads,16965,2780
154,Altria Group,MO,Consumer Defensive,Tobacco,16892,3905
155,Computer Sciences,,Technology,,16128,817
156,Illinois Tool Works,ITW,Industrials,Specialty Industrial Machinery,15870.4,1527.2
157,Nucor,NUE,Basic Materials,Steel,15844.6,134.1
158,Medtronic,MDT,Healthcare,Medical Devices,15817,3099
159,L-3 Communications,LHX,Industrials,Aerospace & Defense,15680,955
160,Colgate-Palmolive,CL,Consumer Defensive,Household & Personal Products,15564,2203
161,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,15317,1957
162,Dominion Resources,D,Utilities,Utilities - Regulated Electric,15264,2808
163,Amgen,AMGN,Healthcare,Drug Manufacturers - General,15053,4627
164,Progressive,PGR,Financial Services,Insurance - Property & Casualty,14963.3,1068.3
165,Bank of New York Mellon Corp.,BK,Financial Services,Asset Management,14929,2518
166,General Mills,GIS,Consumer Defensive,Packaged Foods,14796.5,1530.5
167,Gap,GPS,Consumer Cyclical,Apparel Retail,14664,1204
168,Loews,L,Financial Services,Insurance - Property & Casualty,14621,1288
169,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,14427,1211
170,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,14414,812
171,TRW Automotive Holdings,TRW,Consumer Cyclical,,14383,834
172,Constellation Energy,CEG,Utilities,Utilities - Renewable,14340,-982.6
173,Duke Energy,DUK,Utilities,Utilities - Regulated Electric,14272,1320
174,CBS,PARA,Communication Services,Entertainment,14059.8,724.2
175,Texas Instruments,TXN,Technology,Semiconductors,13966,3228
176,"Toys ""R"" Us",VNO,Consumer Cyclical,REIT - Office,13864,168
177,PG&E Corp.,PCG,Utilities,Utilities - Regulated Electric,13841,1099
178,Eaton,ETN,Industrials,Specialty Industrial Machinery,13715,929
179,Health Net,HNT,Healthcare,,13619.9,204.2
180,Viacom,,Communication Services,,13497,1548
181,PPG Industries,PPG,Basic Materials,Specialty Chemicals,13423,769
182,Jabil Circuit,JBL,Technology,Electronic Components,13409.4,168.8
183,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,13339,784
184,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,13325,992
185,Chubb,CB,Financial Services,Insurance - Property & Casualty,13319,2174
186,Cummins,CMI,Industrials,Specialty Industrial Machinery,13226,1040
187,Danaher,DHR,Healthcare,Diagnostics & Research,13202.6,1793
188,Dollar General,DG,Consumer Defensive,Discount Stores,13035,627.9
189,Oneok,OKE,Energy,Oil & Gas Midstream,13030.1,334.6
190,Community Health Systems,CYH,Healthcare,Medical Care Facilities,12986.5,280
191,Sara Lee,,Consumer Defensive,,12919,506
192,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,12843,1420
193,DISH Network,DISH,Communication Services,,12640.7,984.7
194,Aramark,ARMK,Industrials,Specialty Business Services,12571.7,30.7
195,Omnicom Group,OMC,Communication Services,Advertising Agencies,12542.5,827.7
196,Waste Management,WM,Industrials,Waste Management,12515,953
197,AutoNation,AN,Consumer Cyclical,Auto & Truck Dealerships,12501.5,226.6
198,Edison International,EIX,Utilities,Utilities - Regulated Electric,12409,1256
199,Kellogg,K,Consumer Defensive,Packaged Foods,12397,1247
200,ConAgra Foods,CAG,Consumer Defensive,Packaged Foods,12370.2,725.8
201,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,12195,1564
202,National Oilwell Varco,NOV,Energy,Oil & Gas Equipment & Services,12156,1667
203,Dean Foods,DFODQ,Consumer Defensive,,12149.2,91.5
204,Navistar International,NAV,Industrials,,12145,223
205,Southwest Airlines,LUV,Industrials,Airlines,12104,459
206,Apache,APA,Energy,Oil & Gas E&P,12092,3032
207,Lear,LEA,Consumer Cyclical,Auto Parts,11954.6,438.3
208,US Airways Group,LCC,Industrials,,11908,502
209,Qwest Communications,,Communication Services,,11730,-55
210,Marriott International,MAR,Consumer Cyclical,Lodging,11691,458
211,Office Depot,ODP,Consumer Cyclical,Specialty Retail,11633.1,34.9
212,Coventry Health Care,,Healthcare,,11587.9,438.6
213,Entergy,ETR,Utilities,Utilities - Regulated Electric,11487.6,1250.2
214,Yum Brands,YUM,Consumer Cyclical,Restaurants,11343,1158
215,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,11207.6,475.5
216,Smithfield Foods,SFD,Consumer Defensive,,11202.6,-101.4
217,ITT,ITT,Industrials,Specialty Industrial Machinery,11155,798
218,Land O'Lakes,,Consumer Defensive,,11146.4,178.1
220,BB&T Corp.,,Technology,,11117,618
221,BJ's Wholesale Club,BJ,Financial Services,Discount Stores,11072,816
222,Qualcomm,QCOM,Consumer Defensive,Semiconductors,11024.8,95
223,Anadarko Petroleum,APC,Technology,,10991,3247
224,Liberty Media,LSXMA,Energy,Broadcasting,10984,761
225,Marsh & McLennan,MMC,Communication Services,Insurance Brokers,10982,1892
226,Avon Products,AVP,Financial Services,,10931,855
227,Thermo Fisher Scientific,TMO,Consumer Defensive,Diagnostics & Research,10862.8,606.3
228,Penske Automotive Group,PAG,Healthcare,Auto & Truck Dealerships,10788.7,1035.6
229,Starbucks,SBUX,Consumer Cyclical,Restaurants,10734.4,108.3
230,CSX,CSX,Consumer Cyclical,Railroads,10707.4,945.6
231,Devon Energy,DVN,Industrials,Oil & Gas E&P,10636,1563
232,H.J. Heinz,KHC,Energy,Packaged Foods,10633,4550
233,Textron,TXT,Consumer Defensive,Aerospace & Defense,10558,864.9
234,Monsanto,MON,Industrials,,10525,86
235,Lincoln National,LNC,Basic Materials,Insurance - Life,10502,1109
236,First Data,FDC,Financial Services,,10410.5,980.3
237,Xcel Energy,XEL,Financial Services,Utilities - Regulated Electric,10380.4,-1021.8
238,Paccar,PCAR,Utilities,Farm & Heavy Construction Machinery,10310.9,755.8
239,Unum Group,UNM,Industrials,Insurance - Life,10292.9,457.6
240,Progress Energy,PGN,Financial Services,,10193.2,886.1
241,Praxair,PX,Energy,Asset Management,10190,856
242,KBR,KBR,Basic Materials,Engineering & Construction,10116,1195
243,Genworth Financial,GNW,Industrials,Insurance - Life,10099,327
244,SunTrust Banks,TFC,Financial Services,Banks - Regional,10089,142
245,Guardian Life Ins. Co. of America,,Financial Services,,10071.7,189
246,Ameriprise Financial,AMP,Financial Services,Asset Management,10050.5,225.1
247,R.R. Donnelley & Sons,RRD,Financial Services,,10046,1097
248,Parker Hannifin,PH,Industrials,Specialty Industrial Machinery,10018.9,221.7
249,Peter Kiewit Sons',,Industrials,,9993.2,554.1
250,Jacobs Engineering Group,J,Industrials,Engineering & Construction,9938,581
251,Western Digital,WDC,Industrials,Computer Hardware,9915.5,246
252,Oshkosh,OSK,Technology,Farm & Heavy Construction Machinery,9850,1382
253,State Street Corp.,STT,Industrials,Asset Management,9842.4,790
254,Nordstrom,JWN,Financial Services,Department Stores,9716,1556
255,Liberty Global,LBTYK,Consumer Cyclical,Telecom Services,9700,613
256,KKR,KKR,Communication Services,Asset Management,9667.7,388.2
257,Williams,WMB,Financial Services,Oil & Gas Midstream,9667.6,333.2
258,Limited Brands,,Energy,,9616,-1097
259,Applied Materials,AMAT,Consumer Cyclical,Semiconductor Equipment & Materials,9613.3,804.8
260,Newmont Mining,NEM,Technology,Gold,9548.7,937.9
261,Norfolk Southern,NSC,Basic Materials,Railroads,9540,2277
262,GameStop,GME,Industrials,Specialty Retail,9516,1496
263,Chesapeake Energy,CHK,Consumer Cyclical,Oil & Gas E&P,9473.7,408
264,Huntsman,HUN,Energy,Chemicals,9366,1774
265,C.H. Robinson Worldwide,CHRW,Basic Materials,Integrated Freight & Logistics,9302,27
266,Tenet Healthcare,THC,Industrials,Medical Care Facilities,9274.3,387
267,URS,URS,Healthcare,,9233,1143
268,Principal Financial,PFG,Industrials,Asset Management,9177.1,287.9
269,eBay,EBAY,Financial Services,Internet Retail,9158.6,699.3
270,Icahn Enterprises,IEP,Consumer Cyclical,Oil & Gas Refining & Marketing,9156.3,1801
271,Air Products & Chemicals,APD,Energy,Specialty Chemicals,9119,199
272,Ashland,ASH,Basic Materials,Specialty Chemicals,9026,1029.1
273,Whole Foods Market,WFM,Basic Materials,,9012,332
274,Sempra Energy,SRE,Consumer Defensive,Utilities - Diversified,9005.8,245.8
275,Automatic Data Processing,ADP,Utilities,Staffing & Employment Services,9003,739
276,NRG Energy,NRG,Industrials,Utilities - Independent Power Producers,8944.9,1211.4
277,Caesars Entertainment,CZR,Utilities,Resorts & Casinos,8849,477
278,Great Atlantic & Pacific Tea,,Consumer Cyclical,,8818.6,-831.1
279,CenterPoint Energy,CNP,Consumer Defensive,Utilities - Regulated Electric,8813.6,-876.5
280,PPL,PPL,Utilities,Utilities - Regulated Electric,8785,442
281,Synnex,SNX,Utilities,Electronics & Computer Distribution,8638,938
282,BlackRock,BLK,Technology,Asset Management,8617.1,127.9
283,DTE Energy,DTE,Financial Services,Utilities - Regulated Electric,8612,2063
284,Reynolds American,,Utilities,,8557,630
285,Assurant,AIZ,Consumer Cyclical,Insurance - Specialty,8551,1113
286,Aon,AON,Financial Services,Insurance Brokers,8527.7,279.2
287,Micron Technology,MU,Financial Services,Semiconductors,8512,706
288,Stanley Black & Decker,SWK,Technology,Tools & Accessories,8482,1850
289,Holly,HFC,Industrials,,8409.6,198.2
290,Reinsurance Group of America,RGA,Consumer Cyclical,Insurance - Reinsurance,8322.9,104
291,Discover Financial Services,DFS,Financial Services,Credit Services,8261.7,574.4
292,Energy Future Holdings,TXU,Financial Services,,8241.2,764.8
293,Regions Financial,RF,Energy,Banks - Regional,8235,-2812
294,Kinder Morgan,KMI,Financial Services,Oil & Gas Midstream,8220,-539
295,Owens & Minor,OMI,Energy,Medical Distribution,8190.6,-41.3
296,Republic Services,RSG,Healthcare,Waste Management,8123.6,110.6
297,Visa,V,Industrials,Credit Services,8106.6,506.5
298,Western Refining,WNR,Financial Services,,8065,2966
299,Gilead Sciences,GILD,Energy,Drug Manufacturers - General,7965.1,-17
300,Ball,BALL,Healthcare,Packaging & Containers,7949.4,2901.3
301,Crown Holdings,CCK,Basic Materials,Packaging & Containers,7948.5,468
302,Family Dollar Stores,,Consumer Cyclical,,7941,324
303,Ross Stores,ROST,Consumer Defensive,Apparel Retail,7867,358.1
304,Bed Bath & Beyond,BBBY,Consumer Cyclical,,7866.1,554.8
305,Boston Scientific,BSX,Consumer Cyclical,Medical Devices,7828.8,600
306,Global Partners,GLP,Healthcare,Oil & Gas Midstream,7806,-1065
307,Estée Lauder,EL,Energy,Household & Personal Products,7801.6,27
308,Sherwin-Williams,SHW,Consumer Defensive,Specialty Chemicals,7795.8,478.3
309,Enbridge Energy Partners,ENB,Basic Materials,,7776.4,462.5
310,VF,VFC,Energy,Apparel Manufacturing,7736.1,-198.5
311,CarMax,KMX,Consumer Cyclical,Auto & Truck Dealerships,7702.6,571.4
312,Campbell Soup,CPB,Consumer Cyclical,Packaged Foods,7690.3,281.7
313,Ameren,AEE,Consumer Defensive,Utilities - Regulated Electric,7676,844
314,Masco,MAS,Utilities,Building Products & Equipment,7638,139
315,Hertz Global Holdings,HTZ,Industrials,Rental & Leasing Services,7592,-1043
316,Becton Dickinson,BDX,Industrials,Medical Instruments & Supplies,7562.5,-48
317,Henry Schein,HSIC,Healthcare,Medical Distribution,7540.1,1317.6
318,Thrivent Financial for Lutherans,,Healthcare,,7526.8,325.8
319,Visteon,VC,Financial Services,Auto Parts,7470.5,247.2
320,Quest Diagnostics,DGX,Consumer Cyclical,Diagnostics & Research,7466,N.A.
321,Cablevision Systems,CVC,Healthcare,,7368.9,720.9
322,AutoZone,AZO,Communication Services,Specialty Retail,7362.9,360.9
323,Stryker,SYK,Consumer Cyclical,Medical Devices,7362.6,738.3
324,Winn-Dixie Stores,,Healthcare,,7320,1273.4
325,Hormel Foods,HRL,Consumer Defensive,Packaged Foods,7247.8,28.9
326,Fifth Third Bancorp,FITB,Consumer Defensive,Banks - Regional,7220.7,395.6
327,Eastman Kodak,KODK,Financial Services,Specialty Business Services,7218,753
328,W.W. Grainger,GWW,Industrials,Industrial Distribution,7187,-687
329,Autoliv,ALV,Industrials,Auto Parts,7182.2,510.9
330,OfficeMax,,Consumer Cyclical,,7170.6,590.6
331,Dover,DOV,Consumer Cyclical,Specialty Industrial Machinery,7150,71.2
332,Darden Restaurants,DRI,Industrials,Restaurants,7142,700.1
333,Charter Communications,CHTR,Consumer Cyclical,Telecom Services,7113.1,404.5
334,CenturyLink,,Communication Services,,7059,-237
335,Pepco Holdings,POM,Communication Services,,7041.5,947.7
336,Shaw Group,SHAW,Consumer Defensive,,7039,32
337,Goodrich,,Industrials,,7000.8,92.7
338,Peabody Energy,BTU,Industrials,Thermal Coal,6966.9,578.7
339,Sonic Automotive,SAH,Energy,Auto & Truck Dealerships,6944.2,774
340,AGCO,AGCO,Consumer Cyclical,Farm & Heavy Construction Machinery,6935.9,89.9
341,Dole Food,DOLE,Industrials,Farm Products,6896.6,220.5
342,Las Vegas Sands,LVS,Consumer Defensive,Resorts & Casinos,6894,-34.1
343,Broadcom,AVGO,Consumer Cyclical,Semiconductors,6853.2,599.4
344,SLM,SLM,Technology,Credit Services,6818.3,1081.8
345,Owens-Illinois,OI,Financial Services,Packaging & Containers,6776.3,530.4
346,Mosaic,MOS,Consumer Cyclical,Agricultural Inputs,6762,-47
347,Coca-Cola Enterprises,KO,Basic Materials,Beverages - Non-Alcoholic,6759.1,827.1
348,Eastman Chemical,EMN,Consumer Defensive,Specialty Chemicals,6714,624
349,Calpine,,Basic Materials,,6691,438
350,Corning,GLW,Utilities,Electronic Components,6637,31
351,Energy Transfer Equity,ET,Technology,Oil & Gas Midstream,6632,3558
352,Fortune Brands,FBHS,Energy,,6598.1,192.8
353,AECOM Technology,ACM,Industrials,Engineering & Construction,6570.5,487.6
354,Weyerhaeuser,WY,Industrials,REIT - Specialty,6559.4,236.9
355,Interpublic Group,IPG,Real Estate,Advertising Agencies,6552,1281
356,Avery Dennison,AVY,Communication Services,Packaging & Containers,6531.9,261.1
357,Advanced Micro Devices,AMD,Consumer Cyclical,Semiconductors,6512.7,316.9
358,American Family Insurance Group,,Technology,,6494,471
359,DaVita,DVA,Financial Services,Medical Care Facilities,6491.8,487.1
360,CMS Energy,CMS,Healthcare,Utilities - Regulated Electric,6447.4,405.7
361,Commercial Metals,CMC,Utilities,Steel,6442,340
362,NiSource,NI,Basic Materials,Utilities - Regulated Gas,6429.1,-205.3
363,Pantry,PTRY,Utilities,,6422.7,292
364,CIT Group,C,Consumer Defensive,Banks - Diversified,6367.8,-165.6
365,Yahoo,,Financial Services,,6362.5,516.8
366,Sanmina-SCI,SANM,Communication Services,Electronic Components,6324.7,1231.7
367,Reliance Steel & Aluminum,RS,Technology,Steel,6318.7,122.4
368,Steel Dynamics,STLD,Basic Materials,Steel,6312.8,194.4
369,Smurfit-Stone Container,SSCC,Basic Materials,Information Technology Services,6300.9,140.7
370,Dillard's,DDS,Basic Materials,Department Stores,6286,N.A.
371,Omnicare,OCR,Consumer Cyclical,,6253.5,179.6
372,McGraw-Hill,,Healthcare,,6199.5,-106.1
373,MeadWestvaco,MWV,Communication Services,,6168.3,828.1
374,Virgin Media,VMED,Basic Materials,,6168,106
375,Cameron International,CAM,Communication Services,,6138.2,-218.3
376,Dana Holding,DAN,Energy,Auto Parts,6134.8,562.9
377,EOG Resources,EOG,Consumer Cyclical,Oil & Gas E&P,6109,10
378,Ecolab,ECL,Energy,Specialty Chemicals,6099.9,160.7
379,Jarden,JAH,Basic Materials,,6089.7,530.3
380,MGM Resorts International,MGM,Consumer Cyclical,Resorts & Casinos,6022.7,106.7
381,Spectrum Group International,SPGZ,Consumer Cyclical,Specialty Retail,6019.2,-1437.4
382,Symantec,SYMC,Consumer Cyclical,,6012.4,-1.1
383,AK Steel Holding,,Technology,,5985,714
384,Expeditors International of Washington,EXPD,Basic Materials,Integrated Freight & Logistics,5968.3,-128.9
385,TravelCenters of America,TA,Industrials,,5967.6,344.2
386,Tenneco,,Consumer Cyclical,,5962.5,-65.6
387,Advance Auto Parts,AAP,Consumer Cyclical,Specialty Retail,5937,39
388,Celanese,CE,Consumer Cyclical,Chemicals,5925.2,346.1
389,Frontier Oil,,Basic Materials,,5918,377
390,Dollar Tree,DLTR,Energy,Discount Stores,5884.9,37.8
391,CC Media Holdings,,Consumer Defensive,,5882.4,397.3
392,Mattel,MAT,Communication Services,Leisure,5865.7,-479.1
393,Franklin Resources,BEN,Consumer Cyclical,Asset Management,5856.2,684.9
394,Domtar,UFS,Financial Services,,5853,1445.7
395,Barnes & Noble,BNED,Basic Materials,Specialty Retail,5850,605
396,Amerigroup,AGP,Consumer Cyclical,,5810.6,36.7
397,Newell Rubbermaid,,Healthcare,,5806.3,273.4
398,Fidelity National Financial,FNF,Consumer Defensive,Insurance - Specialty,5759.2,292.8
399,Mutual of Omaha Insurance,,Financial Services,,5740.3,370.1
400,PetSmart,PETM,Financial Services,,5724.2,-45.2
401,Universal American,UAM,Consumer Cyclical,,5693.8,239.9
402,Hershey,HSY,Healthcare,Confectioners,5687.2,187.7
403,BorgWarner,BWA,Consumer Defensive,Auto Parts,5671,509.8
404,Dr Pepper Snapple Group,,Consumer Cyclical,,5652.8,377.4
405,Pacific Life,,Consumer Defensive,,5636,528
406,NII Holdings,NIHD,Financial Services,,5603,480
407,UGI,UGI,Communication Services,Utilities - Regulated Gas,5601.3,341.1
408,Universal Health Services,UHS,Utilities,Medical Care Facilities,5591.4,261
409,Precision Castparts,PCP,Healthcare,,5572.3,230.2
410,MasterCard,MA,Industrials,Credit Services,5539.6,921.8
