Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
125,PBF Energy,PBF,Energy,Oil & Gas Refining & Marketing,"24,508.20",319.4,31.67,27.3,27.35,22.39,22.49,7.08,6.65,11.4,10.7,10.62,10.58,10.24,10.31,8.68,9.05,8.56,8.46,5.69,5.71,4.67,4.82,7.26,7.54,7.1,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
126,Qualcomm,QCOM,Technology,Semiconductors,"24,273.00","4,386.00",89.05,85.31,85.55,78.3,79.015,67.65,65,78.67,76.85,80.88,79.89,91.21,91.01,105.61,107.4,119.1,121.08,117.68,119.93,123.36,124.5,147.17,148.79,152.34,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
127,NGL Energy Partners,NGL,Energy,Oil & Gas Midstream,"24,087.80",360,11.4,10.04,10.06,8.16,8.26,2.6,2.36,6.05,5.79,5.1,5.01,3.9,3.9,4.41,4.44,4.38,4.31,3.96,3.99,2.4,2.55,2.18,2.27,2.4,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
128,CBRE Group,CBRE,Real Estate,Real Estate Services,"23,894.10","1,282.40",61.9,61.05,61.41,56.14,56.28,37.71,35.54,42.93,41.66,43.98,43.81,45.22,45.51,43.81,43.62,47.03,46.8,46.97,47.41,50.4,50.96,61.14,61.99,62.72,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
129,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,"23,838.00",128,25.68,21.66,21.57,16.09,16.39,10.5,10.09,13.95,13.58,16.51,16.5,15.39,15.6,15.49,15.35,14.28,14.06,13.29,13,14.77,15,18.72,19.39,20.85,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
130,Synnex,SNX,Technology,Electronics & Computer Distribution,"23,757.30",500.7,129.71,137.76,138.86,125.03,126.52,73.1,70.14,87.56,85.48,106.65,106.82,119.77,119.2,124.74,125.39,127.15,127.05,140.06,141.64,131.64,133,160.31,82.01,81.44,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
131,Dollar Tree,DLTR,Consumer Defensive,Discount Stores,"23,610.80",827,94.69,87.07,87.56,83.03,83.23,73.47,71.33,79.67,78.5,97.87,97.41,92.68,92.18,93.35,94.01,96.27,96.22,91.34,91.64,90.32,91.53,109.24,110.05,108.04,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
132,Cummins,CMI,Industrials,Specialty Industrial Machinery,"23,571.00","2,260.00",180.02,159.97,161.31,151.29,151.56,135.32,129.77,163.5,160.01,169.6,169.49,173.26,174.1,193.26,193.96,207.25,207.75,211.16,212.89,219.89,223.07,231.17,234.65,227.1,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
133,United Natural Foods,UNFI,Consumer Defensive,Food Distribution,"23,481.10",-285,8.84,7.2,7.12,6.47,6.55,9.18,8.99,10.64,10.58,19.6,19.7,18.21,18.07,19.85,19.85,18.05,18.09,14.87,15.05,14.57,14.82,17.25,17.34,15.97,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
134,Micron Technology,MU,Technology,Semiconductors,"23,406.00","6,313.00",54.85,53.09,53.2535,52.56,53.2,42.06,40.5503,47.89,46.36,47.91,47.49,51.52,51.52,50.055,50.39,45.51,45.53,46.96,47.1,50.34,50.7865,64.09,65.245,75.18,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
135,Amgen,AMGN,Healthcare,Drug Manufacturers - General,"23,362.00","7,842.00",243,216.05,216.39,199.73,199.9,202.73,197.56,239.22,233,229.7,228.89,235.86,235.52,244.67,244.85,253.32,250.05,254.16,255.07,216.94,221.56,222.04,224.88,229.92,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
136,Penske Automotive Group,PAG,Consumer Cyclical,Auto & Truck Dealerships,"23,179.40",435.8,50.58,46.97,47.05,46.02,46.27,28,26.75,35.98,35,35.76,35.76,38.71,39.17,44.82,45.08,47.17,47.08,47.66,48.07,51.16,51.81,55.07,55.9,59.39,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
137,Visa,V,Financial Services,Credit Services,"22,977.00","12,080.00",189,198.97,199.94,181.76,186.32,161.12,156.32,178.72,174.45,195.24,194.71,193.17,193.85,190.4,191.8,211.99,212.21,199.97,202.21,181.71,184.51,210.35,212.13,218.73,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
138,Broadcom,AVGO,Technology,Semiconductors,"22,597.00","2,724.00",319.32,305.16,305.63,272.62,276.76,237.1,227.99,271.62,266,291.27,290.42,315.61,315.11,316.75,318,347.15,350,364.32,368.98,349.63,355.04,401.58,403.46,437.85,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
139,Nucor,NUE,Basic Materials,Steel,"22,588.90","1,271.10",56.83,47.49,47.67,41.35,41.66,36.02,34.17,41.19,40.15,42.26,42.27,41.41,41.4,41.95,42.31,45.46,45.42,44.86,45.02,47.76,48.61,53.7,55.15,53.19,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
140,Gilead Sciences,GILD,Healthcare,Drug Manufacturers - General,"22,449.00","5,386.00",65.53,63.2,67.735,69.36,70.32,74.76,74.32,84,81.2,77.83,75.47,76.94,77.1,69.53,69.725,66.75,66.335,63.19,63.33,58.15,58.78,60.67,60.82,58.26,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
141,Southwest Airlines,LUV,Industrials,Airlines,"22,428.00","2,300.00",54.38,54.98,55.41,46.19,46.54,35.61,34.05,31.25,30.5,32.1,32.3,34.18,35.29,30.89,30.75,37.58,36.84,37.5,37.96,39.53,39.93,46.34,46.55,46.61,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
142,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,"22,408.00","-1,131.00",24.69,21.81,21.81,16.96,17.25,6.85,6.61,10.5,10.18,11.75,11.79,12.98,13.19,14.33,14.33,16.18,15.93,12.05,11.86,12.06,12.35,16.59,17.24,18.9,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
143,CenturyLink,,,,"22,401.00","-5,269.00",,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
144,International Paper,IP,Consumer Cyclical,Packaging & Containers,"22,376.00","1,225.00",46.48,40.72,41,36.96,37.25,31.13,29.68,34.25,33.7,34.05,34.07,35.21,35.34,34.79,35.22,36.27,36.22,40.54,40.79,43.75,44.54,49.48,50.23,49.72,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
145,Eli Lilly,LLY,Healthcare,Drug Manufacturers - General,"22,319.50","8,318.40",131.77,139.64,140.53,126.13,127.74,138.72,134,154.64,153.72,152.95,154.47,164.18,164.32,150.29,152.8,148.39,148.61,148.02,148.33,130.46,132.54,145.65,146.69,168.84,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
146,Aflac,AFL,Financial Services,Insurance - Life,"22,307.00","3,304.00",53.04,51.57,51.85,42.85,43.12,34.24,32.06,37.24,36.29,36.47,36.46,36.03,35.96,35.57,35.58,36.32,36,36.35,36.38,33.95,34.59,43.93,44.94,44.47,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
147,Lennar,LEN,Consumer Cyclical,Residential Construction,"22,259.60","1,849.10",56.07,66.36,66.51,60.34,60.77,38.2,36.33,50.07,48.37,60.46,60.9,61.62,61.57,72.35,72.86,74.82,74.9,81.68,82.46,70.23,71.84,75.86,76.65,76.23,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
148,Occidental Petroleum,OXY,Energy,Oil & Gas E&P,"21,971.00",-667,41.63,39.72,39.7,32.74,33.58,11.58,11.04,16.6,16.02,12.95,12.9,18.3,18.32,15.74,15.75,12.74,12.59,10.01,9.97,9.13,9.26,15.76,15.9,17.31,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
149,Union Pacific,UNP,Industrials,Railroads,"21,708.00","5,919.00",180.95,179.42,180.87,159.81,160.59,141.04,134.03,159.79,157.7,169.86,169.36,169.07,169.49,173.35,173.86,192.44,192.24,196.87,198,177.19,179.72,204.08,205.7,208.22,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
150,Rite Aid,RAD,,,"21,674.40",-422.2,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
151,PNC Financial Services Group,PNC,Financial Services,Banks - Regional,"21,624.00","5,369.00",159.75,148.55,150.04,126.4,126.82,95.72,90,106.67,103.41,114.04,114.79,105.21,105.77,106.67,106.54,111.2,109.81,109.91,110.05,111.88,113.49,138.07,140.24,149,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
152,DuPont,DD,Basic Materials,Specialty Chemicals,"21,512.00",498,64.8,51.18,51.46,42.9,43.06,34.1,32.39,47.02,46.02,50.73,50.34,53.13,53.12,53.48,53.03,55.76,55.41,55.48,55.96,56.88,57.9,63.44,64.84,71.11,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
153,Southern,SO,Utilities,Utilities - Regulated Electric,"21,419.00","4,739.00",63.65,70.4,70.67,60.36,60.66,54.14,51.9,56.73,56.18,57.07,57.1,51.85,51.86,54.61,54.57,52.18,52.02,54.22,54.3,57.45,58.02,59.85,60.58,61.43,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
154,AutoNation,AN,Consumer Cyclical,Auto & Truck Dealerships,"21,335.70",450,49.26,42.44,42.77,42.73,42.88,28.06,26.85,37.24,36.1,39.48,39.39,37.58,37.51,51.34,51.85,56.86,56.85,52.93,53.36,56.73,57.36,61.29,61.87,69.79,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
155,DXC Technology,DXC,Technology,Information Technology Services,"21,184.00","1,257.00",38.03,31.88,31.98,24.11,24.37,13.05,12.04,18.13,17.18,14.21,14.3,16.5,16.45,17.91,17.88,19.98,19.75,17.85,18.08,18.42,18.65,21.91,22.32,25.75,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
156,McDonald's,MCD,Consumer Cyclical,Restaurants,"21,076.50","6,025.40",198,213.97,214.99,194.17,193.81,165.35,160.22,187.56,184,186.32,186.71,184.47,184.95,194.28,194.33,213.52,210.84,219.49,221.59,213,215.88,217.44,218.88,214.58,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
157,Marriott International,MAR,Consumer Cyclical,Lodging,"20,972.00","1,273.00",151.5,140.06,141.7,124,123.07,74.81,70,90.94,87.09,88.5,89.73,85.73,86.67,83.825,83.26,102.91,101.48,92.58,93.22,92.88,93,126.87,129.5,131.92,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
158,ManpowerGroup,MAN,Industrials,Staffing & Employment Services,"20,863.50",465.7,98.12,91.49,91.91,75.94,76.31,52.99,50.92,74.24,72.81,69.14,69.57,68.75,69.31,68.79,68.79,73.31,73,73.33,73.77,67.87,68.87,86.65,88.38,90.18,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
159,Bank of New York Mellon,BK,Financial Services,Asset Management,"20,822.00","4,441.00",50.46,44.78,45.04,39.9,40.03,33.68,31.95,37.54,36.65,37.17,37.37,38.65,38.69,35.85,35.93,36.98,36.8,34.34,34.46,34.36,35.02,39.12,39.8,42.44,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
160,Hartford Financial Services Group,HIG,Financial Services,Insurance - Property & Casualty,"20,740.00","2,085.00",60.96,59.28,59.57,49.95,50.12,35.24,34.09,37.99,36.81,38.29,38.6,38.55,38.51,42.32,42.3,40.45,40.14,36.86,36.89,38.52,39.37,44.2,45.32,48.98,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
161,Danaher,DHR,Healthcare,Diagnostics & Research,"20,521.20","3,008.20",136.4894,142.6152,143.617,128.1738,128.8209,122.7039,118.227,144.9113,143.9273,147.7039,146.9326,156.7642,157.0124,180.6738,181.7376,183.0408,182.1011,190.8954,192.3848,203.4929,206.0106,199.1401,200.3635,196.9326,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
162,Whirlpool,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances","20,419.00","1,184.00",148.94,146.17,147.02,127.86,127.99,85.8,80,111.74,112.75,121.82,121.52,129.53,131.92,163.12,163.8,177.72,177.35,183.89,185.16,184.96,185.79,194.61,196.4,180.49,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
163,AECOM,ACM,Industrials,Engineering & Construction,"20,173.30",-261.1,43.3,48.23,47,44.94,45.12,29.85,28.33,36.26,35.52,38.77,38.86,37.58,37.53,36.19,36.55,39.51,39.4,41.84,41.91,44.84,45.47,51.89,52.8,49.78,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
164,Netflix,NFLX,Communication Services,Entertainment,"20,156.40","1,866.90",326.1,345.09,347.24,369.03,373.11,375.5,376.05,419.85,415.1,419.73,418.83,455.04,454,488.88,490.86,529.56,532.6,500.03,506.03,475.74,478.87,490.7,492.3404,540.73,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
165,Kohl's,KSS,Consumer Cyclical,Department Stores,"19,974.00",691,51.22,42.75,42.87,39.15,39.2,14.59,13.79,18.46,17.72,19.22,19.16,20.77,20.88,19.04,19.02,21.36,20.9,18.53,18.56,21.29,21.48,32.2,36.08,40.69,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
166,Lear,LEA,Consumer Cyclical,Auto Parts,"19,810.30",753.6,138.57,123.18,123.9,111.2,112,81.25,77.64,97.65,94.99,106.05,107.41,109.02,109.07,110.38,111.04,113.93,113.68,109.05,110.48,120.81,122.95,142.95,146.62,159.03,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
167,Altria Group,MO,Consumer Defensive,Tobacco,"19,796.00","-1,293.00",50.19,47.53,47.52,40.37,40.46,38.67,36.85,39.25,39.03,39.05,39.1,39.25,39.43,41.15,41.11,43.74,43.65,38.64,38.67,36.08,36.49,39.83,40.08,41,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
168,Performance Food Group,PFGC,Consumer Defensive,Food Distribution,"19,743.50",166.8,51.56,51.79,51.83,42.4,42.44,24.72,23.08,29.35,28.19,26.65,26.78,29.14,29.29,28.02,28.05,36.51,36.05,34.62,34.84,33.61,34.16,43.38,43.99,47.61,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
169,Avnet,AVT,Technology,Electronics & Computer Distribution,"19,518.60",176.3,42.98,36.49,36.52,30.68,30.73,25.1,24.12,30.02,29.49,27.24,27.17,27.885,28.01,26.72,26.94,27.51,27.41,25.84,25.88,24.67,24.96,30.35,30.36,35.11,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
170,Synchrony Financial,SYF,Financial Services,Credit Services,"19,461.00","3,747.00",36.14,32.41,32.65,29.1,29.28,16.09,14.97,19.79,18.65,20.37,20.47,22.16,22.3,22.13,22.3,24.81,24.65,26.17,26.45,25.02,25.51,30.47,31.25,34.71,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
171,Genuine Parts,GPC,Consumer Cyclical,Specialty Retail,"19,392.30",621.1,106.6,93.57,94.17,87.24,87.61,67.33,63.6,79.28,77.28,83.41,83.51,86.96,86.84,90.15,90.73,94.44,93.92,95.17,95.69,90.43,92.13,98.37,99.7,100.43,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
172,NextEra Energy,NEE,Utilities,Utilities - Regulated Electric,"19,204.00","3,769.00",60.4925,67.05,67.1725,63.19,63.4125,60.155,57.74,57.78,57.4775,63.89,63.5225,60.0425,59.9175,70.175,70.285,69.7925,69.755,69.39,69.77,73.21,74.1,73.59,74.12,77.15,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
173,CarMax,KMX,Consumer Cyclical,Auto & Truck Dealerships,"19,146.00",842.4,87.97,97.04,96.5,87.31,87.3,53.83,49.41,73.65,70.98,88.05,89.6,89.55,89.28,96.97,97.36,106.93,106.61,91.91,92.84,86.44,87.2,93.48,94.43,94.46,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
174,Tenet Healthcare,THC,Healthcare,Medical Care Facilities,"18,479.00",-232,38.2,31.64,31.87,26.28,26.61,14.4,13.47,20.18,19.16,21.76,22.01,18.11,18.05,26.44,26.53,28.18,27.93,24.51,24.49,24.54,25.22,31.43,32.25,39.93,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
175,Kimberly-Clark,KMB,Consumer Defensive,Household & Personal Products,"18,450.00","2,157.00",137.4,143.24,143.7,131.19,132.13,127.87,124.88,138.48,137.98,141.44,141.5,141.35,141.16,152.04,151.59,157.76,157.39,147.66,148.08,132.59,134.27,139.31,139.5,134.83,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
176,Emerson Electric,EMR,Industrials,Specialty Industrial Machinery,"18,372.00","2,306.00",76.57,71.63,72.1,64.11,64.54,47.65,44.82,57.03,55.87,61.02,60.81,62.03,62.09,62.01,62.37,69.47,69.46,65.57,66.23,64.79,65.9,76.82,77.95,80.37,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
177,WestRock,WRK,Consumer Cyclical,Packaging & Containers,"18,289.00",862.9,44.28,39,39.26,33.25,33.47,28.26,26.97,32.19,31.58,28.06,28.05,28.26,28.28,26.86,27.03,30.33,30.38,34.74,35,37.55,38.25,42.21,43.02,43.53,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
178,CDW,CDW,Technology,Information Technology Services,"18,032.40",736.8,144.49,130.45,130.74,114.22,115.36,93.27,89.32,110.8,108.22,110.91,110.26,116.18,116.03,116.25,116.68,113.65,112.74,119.53,120.445,122.6,125.17,130.49,131.93,131.79,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
179,Jones Lang LaSalle,JLL,Real Estate,Real Estate Services,"17,983.20",535.3,175.21,169.82,170.8,147.77,148.75,100.98,95.83,105.58,103.38,102.4,102.41,103.46,103.44,98.91,99.03,103.04,102.07,95.66,96.77,112.86,117,132.29,134.5,148.37,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
180,Sherwin-Williams,SHW,Basic Materials,Specialty Chemicals,"17,900.80","1,541.30",195.0167,185.6633,186.44,172.25,174.0067,153.1733,146.6367,178.79,175.2133,197.95,197.8067,192.6167,192.59,215.9733,216.23,223.6833,223.1667,232.2467,234.9933,229.3267,232.2867,249.21,250,244.97,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
181,Fluor,FLR,Industrials,Engineering & Construction,"17,817.20","-1,305.00",18.96,17.89,17.95,9.32,9.39,6.91,6.71,11.7,11,11.61,11.81,12.08,12.05,10.19,10.26,9.52,9.45,8.81,8.86,11.35,11.6,17.27,17.685,15.97,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
