rank,company,revenue ($ millions),profit ($ millions),Sector
221,BlackRock,14198.0,4305.0,Financial Services
222,United States Steel,14178.0,1115.0,Basic Materials
223,Community Health Systems,14155.0,-788.0,Healthcare
224,Kinder Morgan,14144.0,1609.0,Energy
225,Qurate Retail,14070.0,916.0,Consumer Cyclical
226,Loews,14066.0,636.0,Financial Services
227,Arconic,14014.0,642.0,Industrials
228,Stanley Black & Decker,13982.4,605.2,Industrials
229,Textron,13972.0,1222.0,Industrials
230,Las Vegas Sands,13729.0,2413.0,Consumer Cyclical
231,Estee Lauder,13683.0,1108.0,Consumer Defensive
232,DISH Network,13621.3,1575.1,Communication Services
233,Stryker,13601.0,3553.0,Healthcare
234,Kellogg,13547.0,1336.0,Consumer Defensive
235,Biogen,13452.9,4430.7,Healthcare
236,Alcoa,13403.0,227.0,Basic Materials
237,Anadarko Petroleum,13382.0,615.0,Energy
238,Dominion Energy,13366.0,2447.0,Utilities
239,ADP,13325.8,1620.8,Industrials
240,salesforce.com,13282.0,1110.0,Technology
241,L Brands,13236.9,643.9,Consumer Cyclical
242,Henry Schein,13202.0,535.9,Healthcare
243,Newell Brands,13033.1,-6917.9,Consumer Defensive
244,Guardian Life Ins. Co. of America,13014.9,464.9,Financial Services
245,BJ's Wholesale Club,13007.3,127.3,Consumer Defensive
246,BB&T Corp.,12996.0,3237.0,Financial Services
247,State Street Corp.,12973.0,2599.0,Financial Services
248,Viacom,12943.0,1719.0,Communication Services
249,Ameriprise Financial,12924.0,2098.0,Financial Services
250,Core-Mark Holding,12903.9,45.5,Consumer Defensive
251,Reinsurance Group of America,12875.7,715.8,Financial Services
252,VF,12862.3,658.6,Consumer Cyclical
253,Discover Financial Services,12848.0,2742.0,Financial Services
254,Global Partners,12672.6,103.9,Energy
255,Edison International,12657.0,-423.0,Utilities
256,Oneok,12593.2,1151.7,Energy
257,Murphy USA,12524.0,213.6,Consumer Cyclical
258,Bed Bath & Beyond,12349.3,424.9,Consumer Cyclical
259,Consolidated Edison,12337.0,1382.0,Utilities
260,CSX,12250.0,3309.0,Industrials
261,J.C. Penney,12019.0,-255.0,Consumer Cyclical
262,LKQ,11876.7,480.1,Consumer Cyclical
263,FirstEnergy,11864.0,1348.0,Utilities
264,Steel Dynamics,11821.8,1258.4,Basic Materials
265,Lithia Motors,11821.4,265.7,Consumer Cyclical
266,MGM Resorts International,11763.1,466.8,Consumer Cyclical
267,Tenneco,11763.0,55.0,Consumer Cyclical
268,Nvidia,11716.0,4141.0,Technology
269,Sempra Energy,11687.0,1049.0,Utilities
270,Farmers Insurance Exchange,11650.4,-70.5,Financial Services
271,Ball,11635.0,454.0,Basic Materials
272,Group 1 Automotive,11601.4,157.8,Consumer Cyclical
273,Unum Group,11598.5,523.4,Financial Services
274,Xcel Energy,11537.0,1261.0,Utilities
275,Reliance Steel & Aluminum,11534.5,633.7,Basic Materials
276,Huntsman,11527.0,337.0,Basic Materials
277,Norfolk Southern,11458.0,2666.0,Industrials
278,Laboratory Corp. of America,11333.4,883.7,Healthcare
279,Corning,11290.0,1066.0,Technology
280,Expedia Group,11223.0,406.0,Consumer Cyclical
281,AutoZone,11221.1,1337.5,Consumer Cyclical
282,W.W. Grainger,11221.0,782.0,Industrials
283,Quanta Services,11171.4,293.3,Industrials
284,Crown Holdings,11151.0,439.0,Consumer Cyclical
285,Office Depot,11130.0,104.0,Consumer Cyclical
286,Baxter International,11127.0,1624.0,Healthcare
287,Lam Research,11077.0,2380.7,Technology
288,Entergy,11009.5,848.7,Utilities
289,Charles Schwab,10989.0,3507.0,Financial Services
290,L3 Technologies,10841.0,1005.0,Industrials
291,NRG Energy,10797.0,268.0,Utilities
292,Live Nation Entertainment,10787.8,60.2,Communication Services
293,Universal Health Services,10772.3,779.7,Healthcare
294,Molson Coors Brewing,10769.6,1116.5,Consumer Defensive
295,eBay,10746.0,2530.0,Consumer Cyclical
296,AES,10736.0,1203.0,Utilities
297,Devon Energy,10734.0,3064.0,Energy
298,Pacific Life,10699.0,913.0,Financial Services
299,CenterPoint Energy,10589.0,368.0,Utilities
300,Discovery,10553.0,594.0,Financial Services
301,BorgWarner,10529.6,930.7,Consumer Cyclical
302,Targa Resources,10484.0,1.6,Energy
303,Ally Financial,10466.0,1263.0,Financial Services
304,SunTrust Banks,10431.0,2775.0,Financial Services
305,IQVIA Holdings,10412.0,259.0,Healthcare
306,American Family Insurance Group,10336.2,295.3,Financial Services
307,Delek US Holdings,10265.6,340.1,Energy
308,Navistar International,10250.0,340.0,Industrials
309,Chesapeake Energy,10231.0,873.0,Energy
310,United Natural Foods,10226.7,165.7,Consumer Defensive
311,Leidos Holdings,10194.0,581.0,Technology
312,PulteGroup,10188.3,1022.0,Consumer Cyclical
313,Eastman Chemical,10151.0,1080.0,Basic Materials
314,Republic Services,10040.9,1036.9,Industrials
315,Mohawk Industries,9983.6,861.7,Consumer Cyclical
316,Sonic Automotive,9951.6,51.7,Consumer Cyclical
317,Owens & Minor,9838.7,-437.0,Healthcare
318,Xerox,9830.0,361.0,Technology
319,Boston Scientific,9823.0,1671.0,Healthcare
320,DCP Midstream,9822.0,298.0,Energy
321,Autoliv,9801.1,190.4,Consumer Cyclical
322,Interpublic Group,9714.4,618.9,Communication Services
323,Public Service Enterprise Group,9696.0,1438.0,Utilities
324,PVH,9656.8,746.4,Consumer Cyclical
325,Mosaic,9587.3,470.0,Basic Materials
326,Advance Auto Parts,9580.6,423.8,Consumer Cyclical
327,Altice USA,9566.6,18.8,Communication Services
328,Hormel Foods,9545.7,1012.1,Consumer Defensive
329,O'Reilly Automotive,9536.4,1324.5,Consumer Cyclical
330,Calpine,9512.0,10.0,Utilities
331,Hertz Global Holdings,9504.0,-225.0,Industrials
332,First Data,9498.0,1005.0,Financial Services
333,Pioneer Natural Resources,9415.0,978.0,Energy
334,Coty,9398.0,-168.8,Consumer Defensive
335,AGCO,9352.0,285.5,Industrials
336,Mutual of Omaha Insurance,9347.2,277.3,Financial Services
337,Vistra Energy,9144.0,-54.0,Utilities
338,Avis Budget Group,9124.0,165.0,Industrials
339,Adobe,9030.0,2590.8,Technology
340,Peter Kiewit Sons',9025.0,468.0,Industrials
341,News Corp.,9024.0,-1514.0,Communication Services
342,Brighthouse Financial,8965.0,865.0,Financial Services
343,Voya Financial,8934.0,875.0,Financial Services
344,Air Products & Chemicals,8930.2,1497.8,Basic Materials
345,Hilton Worldwide Holdings,8906.0,764.0,Consumer Cyclical
346,GameStop,8850.7,-673.0,Consumer Cyclical
347,Veritiv,8696.2,-15.7,Industrials
348,Williams,8686.0,-155.0,Energy
349,Campbell Soup,8685.0,261.0,Consumer Defensive
350,Rockwell Collins,8665.0,1032.0,Industrials
351,Thrivent Financial for Lutherans,8635.2,1233.9,Financial Services
352,Westlake Chemical,8635.0,996.0,Basic Materials
353,Univar,8632.5,172.3,Basic Materials
354,J.B. Hunt Transport Services,8614.9,489.6,Industrials
355,Frontier Communications,8611.0,-643.0,Communication Services
356,Jones Financial (Edward Jones),8594.0,990.0,Financial Services
357,National Oilwell Varco,8453.0,-31.0,Energy
358,Eversource Energy,8448.2,1033.0,Utilities
359,Dick's Sporting Goods,8436.6,319.9,Consumer Cyclical
360,Genworth Financial,8430.0,119.0,Financial Services
361,Fidelity National Information Services,8423.0,846.0,Technology
362,Yum China Holdings,8415.0,708.0,Consumer Cyclical
363,Ryder System,8409.2,273.3,Industrials
364,Anixter International,8400.2,156.3,Industrials
365,Caesars Entertainment,8391.0,303.0,Consumer Cyclical
366,Masco,8359.0,734.0,Industrials
367,Thor Industries,8328.9,430.2,Consumer Cyclical
368,Alaska Air Group,8264.0,437.0,Industrials
369,Amphenol,8202.0,1205.0,Technology
370,WESCO International,8176.6,227.3,Industrials
371,Huntington Ingalls Industries,8176.0,836.0,Industrials
372,Jefferies Financial Group,8151.8,1026.8,Financial services
373,Dana,8143.0,427.0,Consumer Cyclical
374,Expeditors Intl. of Washington,8138.4,618.2,Industrials
375,EMCOR Group,8130.6,283.5,Industrials
376,Darden Restaurants,8080.1,596.0,Consumer Cyclical
377,SpartanNash,8064.6,33.6,Consumer Defensive
378,Assurant,8057.6,251.0,Financial Services
379,United Rentals,8047.0,1096.0,Industrials
380,Liberty Media,8040.0,531.0,Communication Services
381,Erie Insurance Group,8030.7,686.3,Financial Services
382,Auto-Owners Insurance,7999.3,754.5,Financial Services
383,Cheniere Energy,7987.0,471.0,Energy
384,Fifth Third Bancorp,7973.0,2193.0,Financial Services
385,Foot Locker,7939.0,541.0,Consumer Cyclical
386,Conagra Brands,7938.3,808.4,Consumer Defensive
387,Zimmer Biomet Holdings,7932.9,-379.2,Healthcare
388,Tractor Supply,7911.0,532.4,Consumer Cyclical
389,Berry Global Group,7869.0,496.0,Consumer Cyclical
390,Alliance Data Systems,7791.2,963.1,Financial Services
391,Hershey,7791.1,1177.6,Consumer Defensive
392,PPL,7785.0,1827.0,Utilities
393,Dean Foods,7755.3,-326.9,Consumer Defensive
394,Builders FirstSource,7724.8,205.2,Industrials
395,Oshkosh,7705.5,471.9,Industrials
396,EnLink Midstream,7699.0,-13.2,Energy
397,W.R. Berkley,7691.7,640.7,Financial Services
398,WEC Energy Group,7679.5,1059.3,Utilities
399,JetBlue Airways,7658.0,188.0,Industrials
400,UGI,7651.2,718.7,Utilities
401,A-Mark Precious Metals,7606.2,-3.4,Financial Services
402,Fidelity National Financial,7594.0,628.0,Financial Services
403,Constellation Brands,7585.0,2318.9,Consumer Defensive
404,Quest Diagnostics,7531.0,736.0,Healthcare
405,Activision Blizzard,7500.0,1813.0,Communication Services
406,Weyerhaeuser,7476.0,748.0,Real Estate
407,Raymond James Financial,7475.8,856.7,Financial Services
408,Casey's General Stores,7472.1,317.9,Consumer Cyclical
409,Keurig Dr Pepper,7442.0,586.0,Consumer Defensive
410,American Tower,7440.1,1236.4,Real Estate
411,Apache,7424.0,40.0,Energy
412,Dover,7395.8,570.3,Industrials
413,KeyCorp,7393.0,1866.0,Financial Services
414,J.M. Smucker,7357.1,1338.6,Consumer Defensive
415,Citizens Financial Group,7354.0,1721.0,Financial Services
416,Motorola Solutions,7343.0,966.0,Technology
417,Magellan Health,7314.2,24.2,Healthcare
418,American Axle & Manufacturing,7270.4,-57.5,Consumer Cyclical
419,Newmont Goldcorp,7253.0,341.0,Basic Materials
420,Spirit AeroSystems Holdings,7222.0,617.0,Industrials
421,Western & Southern Financial Group,7205.0,495.0,Financial Services
422,Fortive,7203.2,2913.8,Technology
423,Graybar Electric,7202.5,143.3,Basic Materials
424,NVR,7189.7,797.2,Consumer Cyclical
425,Avery Dennison,7159.0,467.4,Consumer Cyclical
426,Celanese,7155.0,1207.0,Basic Materials
427,American Financial Group,7150.0,530.0,Financial Services
428,Toll Brothers,7143.3,748.2,Consumer Cyclical
429,Sanmina,7110.1,-95.5,Technology
430,Insight Enterprises,7080.1,163.7,Technology
431,Owens Corning,7057.0,545.0,Industrials
432,Packaging Corp. of America,7014.6,738.0,Consumer Cyclical
433,TravelCenters of America,6973.6,-120.6,Consumer Cyclical
434,Olin,6946.1,327.9,Basic Materials
435,Arthur J. Gallagher,6934.0,633.5,Financial Services
436,MasTec,6909.4,259.7,Industrials
437,Alleghany,6887.2,39.5,Financial Services
438,Owens-Illinois,6877.0,257.0,Consumer Cyclical
439,Asbury Automotive Group,6874.4,168.0,Consumer Cyclical
440,CMS Energy,6873.0,657.0,Utilities
441,Markel,6841.3,-128.2,Financial Services
442,Blackstone Group,6833.3,1541.8,Financial Services
443,AK Steel Holding,6818.2,186.0,Basic Materials
444,Hanesbrands,6804.0,553.1,Consumer Cyclical
445,R.R. Donnelley & Sons,6800.2,-11.0,Industrials
446,Wayfair,6779.2,-504.1,Consumer Cyclical
447,Regions Financial,6762.0,1759.0,Financial Services
448,Wynn Resorts,6717.7,572.4,Consumer Cyclical
449,Ulta Beauty,6716.6,658.6,Consumer Cyclical
450,Regeneron Pharmaceuticals,6710.8,2444.4,Healthcare
451,Burlington Stores,6668.5,414.7,Consumer Cyclical
452,Rockwell Automation,6666.0,535.5,Industrials
453,Northern Trust,6658.9,1556.4,Financial Services
454,Chemours,6638.0,995.0,Basic Materials
455,Seaboard,6583.0,-17.0,Industrials
456,Marathon Oil,6582.0,1096.0,Energy
457,Ascena Retail Group,6578.3,-39.7,Consumer Cyclical
458,Dillard's,6503.3,170.3,Consumer Cyclical
459,Cintas,6487.4,842.6,Industrials
460,Advanced Micro Devices,6475.0,337.0,Technology
461,Hess,6466.0,-282.0,Energy
462,M&T Bank Corp.,6454.7,1918.1,Financial Services
463,ABM Industries,6442.2,97.8,Industrials
464,Beacon Roofing Supply,6418.3,98.6,Industrials
465,NCR,6405.0,-88.0,Technology
466,iHeartMedia,6325.8,-201.9,Communication Services
467,Franklin Resources,6319.1,764.4,Financial Services
468,Ameren,6291.0,815.0,Utilities
469,Intercontinental Exchange,6276.0,1988.0,Financial Services
470,S&P Global,6258.0,1958.0,Financial Services
471,Post Holdings,6257.2,467.3,Consumer Defensive
472,Analog Devices,6200.9,1495.4,Technology
473,Ralph Lauren,6182.3,162.8,Consumer Cyclical
474,L3Harris Technologies,6182.0,718.0,Industrials
475,Booz Allen Hamilton,6171.9,305.1,Industrials
476,Polaris Industries,6166.0,335.3,Consumer Cyclical
477,Clorox,6124.0,823.0,Consumer Defensive
478,Realogy Holdings,6079.0,137.0,Real Estate
479,HD Supply Holdings,6047.0,394.0,Industrials
480,Graphic Packaging Holding,6023.0,221.1,Consumer Cyclical
481,Old Republic International,6021.8,370.5,Financial Services
482,Intuit,5964.0,1211.0,Technology
483,NetApp,5911.0,76.0,Technology
484,Tapestry,5880.0,397.5,Consumer Cyclical
485,ON Semiconductor,5878.3,627.4,Technology
486,Ingredion,5841.0,443.0,Consumer Defensive
487,Zoetis,5825.0,1428.0,Healthcare
488,Fiserv,5823.0,1187.0,Technology
489,TreeHouse Foods,5812.1,-61.4,Consumer Cyclical
490,Robert Half International,5800.3,434.3,Industrials
491,First American Financial,5747.8,474.5,Financial Services
492,Harley-Davidson,5716.9,531.5,Consumer Cyclical
493,Windstream Holdings,5713.1,-723.0,Communication Services
494,Yum Brands,5688.0,1542.0,Consumer Cyclical
495,Williams-Sonoma,5671.6,333.7,Consumer Cyclical
496,Simon Property Group,5657.9,2440.1,Real Estate
497,Navient,5610.0,395.0,Financial Services
498,Western Union,5589.9,851.9,Financial Services
499,Peabody Energy,5581.8,646.9,Energy
500,Levi Strauss,5575.4,283.1,Consumer Cyclical
